"A" "B" "P" "BT"
"175" 0.297 0.294 0.264 0.313526332802664
"176" 0.01 0.006 0.006 0.00474095197069013
"177" 0.875 0.881 0.892 0.82284733338438
"178" 0.147 0.149 0.163 0.1701201356207
"179" 0.305 0.313 0.314 0.338661832440277
"180" 0.061 0.057 0.054 0.0669152562907147
"181" 0.717 0.692 0.723 0.671792796273464
"182" 0.29 0.328 0.308 0.327727107463269
"183" 0.586 0.579 0.616 0.583579515992344
"184" 0.69 0.661 0.682 0.66518825169239
"185" 0.307 0.324 0.331 0.339513797733551
"186" 0.497 0.491 0.512 0.519215755089953
"187" 0.073 0.078 0.083 0.0765213427496571
"188" 0.516 0.526 0.52 0.525858265786231
"189" 0.632 0.633 0.653 0.615203696092192
"190" 0.137 0.129 0.123 0.145567087694006
"191" 0.682 0.677 0.682 0.656426257209121
"192" 0.576 0.587 0.611 0.602566768418384
"193" 0.43 0.415 0.441 0.445342954885513
"194" 0.22 0.255 0.259 0.279441973853355
"195" 0.835 0.855 0.874 0.815488229421938
"196" 0.06 0.065 0.07 0.0751922161700422
"197" 0.194 0.173 0.161 0.208545646621869
"198" 0.678 0.7 0.711 0.663444203053237
"199" 0.576 0.592 0.59 0.58775922596295
"200" 0.438 0.437 0.435 0.452786706819749
"201" 0.495 0.491 0.537 0.509304377401898
"202" 0.852 0.81 0.836 0.786735706256534
"203" 0.425 0.423 0.44 0.458380375586921
"204" 0.099 0.104 0.115 0.124821829976452
"205" 0.099 0.105 0.112 0.106269616337546
"206" 0.715 0.735 0.73 0.693533147557796
"207" 0.434 0.424 0.398 0.439114633641808
"208" 0.568 0.553 0.582 0.577168088094052
"209" 0.728 0.768 0.798 0.733578630253972
"210" 0.648 0.651 0.655 0.646235975238814
"211" 0.844 0.815 0.871 0.794191462992677
"212" 0.37 0.383 0.384 0.382415990454586
"213" 0.166 0.172 0.162 0.179445962724508
"214" 0.43 0.404 0.42 0.43433252627345
"215" 0.475 0.471 0.463 0.473127680447559
"216" 0.318 0.334 0.347 0.381842783834576
"217" 0.146 0.175 0.14 0.172916421504236
"218" 0.963 0.957 0.969 0.900115087683752
"219" 0.652 0.624 0.692 0.643257311880528
"220" 0.76 0.776 0.773 0.723321681225272
"221" 0.142 0.15 0.172 0.178912862336893
"222" 0.184 0.194 0.175 0.217684536692269
"223" 0.43 0.45 0.458 0.466530423515275
"224" 0.014 0.005 0.01 0.00575172374996158
"225" 0.594 0.615 0.65 0.623313978310279
"226" 0.856 0.853 0.862 0.790540274817862
"227" 0.47 0.477 0.48 0.492319225719746
"228" 0.953 0.97 0.985 0.903880614927792
"229" 0.718 0.68 0.709 0.679630220923704
"230" 0.575 0.552 0.597 0.581320636821351
"231" 0.439 0.458 0.467 0.476421088673661
"232" 0.05 0.05 0.05 0.0539994627722358
"233" 0.746 0.741 0.745 0.703474479733125
"234" 0.138 0.137 0.139 0.155155251226466
"235" 0.893 0.872 0.883 0.808464734374738
"236" 0.948 0.938 0.956 0.894152827981748
"237" 0.15 0.143 0.144 0.157980334638164
"238" 0.093 0.081 0.092 0.0830188909242321
"239" 0.116 0.123 0.114 0.123877377983645
"240" 0.905 0.909 0.9 0.855398750708849
"241" 0.898 0.882 0.896 0.839342598668118
"242" 0.799 0.792 0.8 0.733434304686701
"243" 0.341 0.378 0.359 0.375007874297253
"244" 0.016 0.02 0.018 0.0151664464103665
"245" 0.108 0.085 0.106 0.107999242841469
"246" 0.352 0.366 0.352 0.379177166168305
"247" 0.076 0.09 0.085 0.0829665080101814
"248" 0.903 0.93 0.926 0.85840284398309
"249" 0.071 0.064 0.074 0.0731565024621141
"250" 0.543 0.532 0.569 0.545807522154512
"251" 0.242 0.214 0.211 0.263507725310142
"252" 0.704 0.732 0.732 0.687566702468333
"253" 0.298 0.289 0.308 0.332546067574455
"254" 0.917 0.899 0.928 0.853186095335635
"255" 0.155 0.154 0.158 0.180473613008361
"256" 0.01 0.004 0.008 0.003280180838657
"257" 0.704 0.706 0.723 0.681604866797258
"258" 0.425 0.442 0.441 0.462746497745561
"259" 0.549 0.567 0.575 0.564246161316636
"260" 0.756 0.772 0.801 0.757096476348552
"261" 0.251 0.254 0.254 0.276882243469682
"262" 0.085 0.091 0.089 0.103259116616488
"263" 0.736 0.727 0.727 0.689505342703936
"264" 0.65 0.648 0.657 0.632236378164764
"265" 0.908 0.901 0.921 0.860272418227802
"266" 0.375 0.406 0.413 0.421190392094572
"267" 0.993 0.992 0.996 0.936797963237898
"268" 0.992 0.989 0.994 0.964874520012112
"269" 0.084 0.102 0.107 0.0941785057854834
"270" 0.949 0.953 0.976 0.902445003184846
"271" 0.429 0.431 0.403 0.457046304311542
"272" 0.659 0.668 0.674 0.641340974086604
"273" 0.548 0.532 0.601 0.568444111142093
"274" 0.37 0.357 0.363 0.415128170368627
"275" 0.997 0.993 0.994 0.950631015916578
"276" 0.737 0.71 0.759 0.689081946366541
"277" 0.001 0.007 0.004 0.00205290308212769
"278" 0.275 0.255 0.253 0.297342642616754
"279" 0.691 0.705 0.723 0.669877953651358
"280" 0.897 0.865 0.913 0.853548525030202
"281" 0.393 0.428 0.384 0.436053604743957
"282" 0.566 0.562 0.568 0.542481879200843
"283" 0.097 0.101 0.147 0.106556688477441
"284" 0.784 0.784 0.796 0.717180874390826
"285" 0.597 0.608 0.605 0.602821453647764
"286" 0.187 0.174 0.184 0.196562238906129
"287" 0.436 0.416 0.475 0.474719603503621
"288" 0.886 0.866 0.904 0.843217630100291
"289" 0.054 0.058 0.048 0.0526052179904565
"290" 0.595 0.598 0.616 0.602176073220384
"291" 0.306 0.294 0.278 0.318291132550676
"292" 0.073 0.067 0.08 0.0717126935422479
"293" 0.121 0.123 0.12 0.152166186351579
"294" 0.105 0.108 0.114 0.118213300203217
"295" 0.435 0.437 0.423 0.474376662038733
"296" 0.283 0.248 0.285 0.297799495593331
"297" 0.745 0.741 0.771 0.742251338051832
"298" 0.92 0.92 0.938 0.82405915522909
"299" 0.322 0.377 0.381 0.380474195936828
"300" 0.251 0.237 0.252 0.259759389547265
"301" 0.812 0.771 0.821 0.75424257885901
"302" 0.736 0.736 0.743 0.712707531747114
"303" 0.442 0.443 0.455 0.478523788862951
"304" 0.138 0.135 0.122 0.154290271345597
"305" 0.487 0.509 0.515 0.521810660419958
"306" 0.64 0.649 0.649 0.62132474151958
"307" 0.266 0.287 0.28 0.296919783841324
"308" 0.362 0.37 0.398 0.409669570471796
"309" 0.767 0.712 0.755 0.70417730239028
"310" 0.091 0.087 0.096 0.103798379530042
"311" 0.631 0.643 0.663 0.634687103516022
"312" 0.94 0.946 0.95 0.865283691284082
"313" 0.645 0.644 0.661 0.632923493278943
"314" 0.536 0.551 0.546 0.560284964051105
"315" 0.953 0.947 0.957 0.852136914382695
"316" 0.051 0.034 0.047 0.0482721695296704
"317" 0.845 0.86 0.882 0.774552205412342
"318" 0.451 0.458 0.435 0.475938181235079
"319" 0.813 0.789 0.833 0.747174357297582
"320" 0.552 0.552 0.533 0.557797441905718
"321" 0.802 0.834 0.833 0.763664022097377
"322" 0.044 0.03 0.036 0.0348150775770876
"323" 0.55 0.581 0.561 0.564548820429651
"324" 0.63 0.647 0.618 0.604896119601252
"325" 0.884 0.857 0.88 0.82590022534044
"326" 0.287 0.302 0.264 0.308873698074177
"327" 0.55 0.517 0.541 0.544618935395375
"328" 0.616 0.639 0.659 0.615283168218276
"329" 0.427 0.448 0.469 0.465542091131654
"330" 0.648 0.659 0.677 0.650153851185062
"331" 0.202 0.182 0.199 0.219690253274666
"332" 0.123 0.141 0.142 0.14187609926633
"333" 0.631 0.608 0.685 0.624980186838178
"334" 0.525 0.506 0.534 0.529138044487046
"335" 0.504 0.44 0.453 0.49060715371631
"336" 0.265 0.293 0.266 0.300356433070314
"337" 0.281 0.257 0.312 0.286741873112104
"338" 0.73 0.76 0.767 0.713500142829824
"339" 0.576 0.593 0.559 0.584557495107835
"340" 0.007 0.009 0.017 0.00510351534571785
"341" 0.354 0.332 0.305 0.355806463817889
"342" 0.495 0.476 0.503 0.499952656701018
"343" 0.168 0.207 0.211 0.222553761332244
"344" 0.731 0.725 0.768 0.701673466383773
"345" 0.327 0.341 0.361 0.373679774275259
"346" 0.28 0.305 0.334 0.333951572638585
"347" 0.218 0.208 0.22 0.240366682498873
"348" 0.035 0.041 0.045 0.0392509412221831
"349" 0.803 0.808 0.828 0.761112461131121
"350" 0.452 0.471 0.522 0.498392186024892
"351" 0.4 0.412 0.44 0.437284707143046
"352" 0.861 0.853 0.873 0.809400986154414
"353" 0.092 0.091 0.095 0.112623718840607
"354" 0.831 0.831 0.845 0.776389112572964
"355" 0.747 0.754 0.791 0.719878552742892
"356" 0.799 0.813 0.813 0.742502284182056
"357" 0.026 0.014 0.02 0.012438991218537
"358" 0.815 0.855 0.846 0.759360789227712
"359" 0.423 0.404 0.438 0.447373140381518
"360" 0.782 0.79 0.796 0.752647493867255
"361" 0.084 0.103 0.089 0.0974270657627468
"362" 0.089 0.1 0.101 0.101993529751065
"363" 0.868 0.89 0.898 0.833247701798969
"364" 0.224 0.25 0.259 0.288388980747559
"365" 0.58 0.553 0.579 0.576733831160082
"366" 0.359 0.345 0.323 0.393376508409491
"367" 0.565 0.551 0.566 0.561334546975147
"368" 0.428 0.427 0.431 0.437580152131016
"369" 0.413 0.415 0.443 0.446705285979808
"370" 0.736 0.744 0.777 0.711382727221209
"371" 0.553 0.519 0.523 0.530286545840782
"372" 0.892 0.907 0.924 0.84598424122934
"373" 0.248 0.235 0.23 0.259480736037814
"374" 0.425 0.403 0.454 0.460633772486454
"375" 0.062 0.057 0.053 0.0671191740823475
"376" 0.448 0.453 0.47 0.475898309536889
"377" 0.302 0.277 0.296 0.327558036523998
"378" 0.878 0.876 0.896 0.829157451446721
"379" 0.073 0.079 0.076 0.0761399704305731
"380" 0.886 0.893 0.906 0.830171736601526
"381" 0.111 0.111 0.104 0.113370960177039
"382" 0.392 0.413 0.421 0.438639223233221
"383" 0.733 0.741 0.76 0.73282907076638
"384" 0.428 0.431 0.441 0.453654673847445
"385" 0.429 0.456 0.453 0.453067765735696
"386" 0.694 0.716 0.744 0.689439256155674
"387" 0.383 0.407 0.438 0.431000723701059
"388" 0.617 0.616 0.633 0.614313677519036
"389" 0.272 0.283 0.29 0.319207671696474
"390" 0.035 0.036 0.051 0.041740954072586
"391" 0.587 0.608 0.632 0.602630489857493
"392" 0.045 0.042 0.039 0.0391821163849246
"393" 0.592 0.593 0.626 0.588174700555772
"394" 0.487 0.492 0.509 0.512678528781283
"395" 0.039 0.054 0.051 0.043536752596134
"396" 0.186 0.193 0.23 0.215479393874633
"397" 0.67 0.662 0.678 0.63396213285668
"398" 0.28 0.296 0.273 0.32262978488183
"399" 0.756 0.783 0.802 0.734161613177064
"400" 0.652 0.656 0.653 0.634905230250432
"401" 0.423 0.441 0.442 0.449891449256438
"402" 0.159 0.145 0.152 0.185851614849392
"403" 0.04 0.017 0.032 0.0225664863614777
"404" 0.337 0.343 0.304 0.374382164578669
"405" 0.894 0.882 0.894 0.817166872115665
"406" 0.117 0.118 0.092 0.126023505685364
"407" 0.226 0.256 0.253 0.284189406072037
"408" 0.25 0.279 0.274 0.293041702272682
"409" 0.508 0.511 0.505 0.527959210850113
"410" 0.086 0.069 0.069 0.081377388630945
"411" 0.04 0.053 0.045 0.0429111685309742
"412" 0.137 0.144 0.124 0.148238183228799
"413" 0.217 0.182 0.213 0.219959981715892
"414" 0.693 0.727 0.743 0.706362451734949
"415" 0.681 0.658 0.67 0.653988836653878
"416" 0.816 0.807 0.847 0.760961322259967
"417" 0.024 0.017 0.021 0.0138642404913287
"418" 0.138 0.152 0.139 0.173385872475389
"419" 0.444 0.421 0.441 0.465720861056327
"420" 0.103 0.116 0.14 0.130353941235335
"421" 0.759 0.759 0.755 0.717606824179822
"422" 0.405 0.437 0.426 0.451531978786728
"423" 0.286 0.277 0.326 0.329439529566211
"424" 0.284 0.285 0.312 0.329607511640423
"425" 0.176 0.191 0.187 0.209284120927931
"426" 0.84 0.873 0.878 0.796371145195512
"427" 0.762 0.762 0.761 0.691422907597054
"428" 0.843 0.829 0.857 0.789040238027758
"429" 0.824 0.824 0.82 0.753603613558794
"430" 0.193 0.17 0.19 0.216624256942104
"431" 0.896 0.912 0.928 0.833052775538825
"432" 0.298 0.29 0.283 0.32963174569679
"433" 0.159 0.178 0.164 0.184060002400513
"434" 0.811 0.816 0.811 0.762100417070576
"435" 0.171 0.136 0.161 0.186871748706796
"436" 0.826 0.835 0.819 0.765453245893247
"437" 0.763 0.772 0.798 0.75465980359956
"438" 0.438 0.469 0.482 0.48491839471203
"439" 0.323 0.334 0.338 0.354192930934465
"440" 0.798 0.799 0.827 0.765231047711814
"441" 0.75 0.776 0.768 0.724136283047411
"442" 0.904 0.883 0.919 0.857698768552753
"443" 0.805 0.82 0.849 0.775186920786328
"444" 0.212 0.182 0.187 0.2274908192466
"445" 0.22 0.204 0.19 0.213874118173371
"446" 0.057 0.041 0.041 0.0411272071122244
"447" 0.782 0.775 0.789 0.753122800499589
"448" 0.41 0.391 0.386 0.430520812718168
"449" 0.454 0.468 0.483 0.491220441968818
"450" 0.553 0.569 0.571 0.573048051730941
"451" 0.511 0.512 0.516 0.524298897004992
"452" 0.66 0.681 0.695 0.665848518836904
"453" 0.615 0.665 0.671 0.641276048994854
"454" 0.458 0.449 0.458 0.476035487877566
"455" 0.03 0.017 0.022 0.0190689418229595
"456" 0.819 0.821 0.845 0.792117567183274
"457" 0.917 0.918 0.93 0.851740766228035
"458" 0.805 0.823 0.819 0.762637859767401
"459" 0.083 0.098 0.095 0.0975825630232535
"460" 0.172 0.217 0.188 0.211248627881401
"461" 0.23 0.258 0.228 0.281456331797525
"462" 0.115 0.113 0.135 0.142430911365958
"463" 0.008 0.005 0.009 0.00431188365175361
"464" 0.459 0.495 0.5 0.488467547718141
"465" 0.169 0.169 0.167 0.197848199127005
"466" 0.278 0.274 0.302 0.313799145573203
"467" 0.916 0.905 0.926 0.828146815260007
"468" 0.041 0.043 0.054 0.0358294128891963
"469" 0.194 0.196 0.194 0.222979485156452
"470" 0.219 0.196 0.235 0.235598564211987
"471" 0.981 0.982 0.989 0.91745269812159
"472" 0.807 0.798 0.833 0.760356575916521
"473" 0.49 0.484 0.515 0.519251042570458
"474" 0.813 0.827 0.839 0.781609152093515
"475" 0.09 0.103 0.097 0.110599987107202
"476" 0.093 0.102 0.101 0.10316965334183
"477" 0.878 0.884 0.91 0.836606060960256
"478" 0.401 0.386 0.425 0.425129666127049
"479" 0.047 0.052 0.037 0.0477146743132979
"480" 0.441 0.448 0.464 0.482816556020392
"481" 0.479 0.523 0.511 0.530163463445776
"482" 0.381 0.373 0.39 0.392865802425018
"483" 0.7 0.668 0.704 0.643126507209471
"484" 0.107 0.118 0.103 0.123151981528293
"485" 0.666 0.67 0.699 0.668936501783017
"486" 0.948 0.946 0.964 0.878121531180854
"487" 0.792 0.802 0.807 0.741236193669149
"488" 0.902 0.901 0.936 0.85184539363801
"489" 0.376 0.373 0.393 0.39105938046093
"490" 0.052 0.053 0.044 0.0451047241609476
"491" 0.107 0.096 0.11 0.13207702627922
"492" 0.677 0.658 0.685 0.657623776734982
"493" 0.178 0.172 0.192 0.21319264724831
"494" 0.722 0.742 0.731 0.713773596194988
"495" 0.585 0.58 0.606 0.59493081499844
"496" 0.723 0.757 0.745 0.717440315475515
"497" 0.008 0.013 0.012 0.00986808435531927
"498" 0.297 0.318 0.319 0.342884727106088
"499" 0.622 0.636 0.617 0.635622643067591
"500" 0.888 0.879 0.888 0.811640223441422
"501" 0.686 0.689 0.726 0.682121239928167
"502" 0.957 0.968 0.977 0.910177573665084
"503" 0.4 0.413 0.425 0.427240848676794
"504" 0.782 0.75 0.818 0.754107225809995
"505" 0.93 0.944 0.95 0.856306876675175
"506" 0.778 0.799 0.8 0.770044779754393
"507" 0.442 0.439 0.46 0.478154740164851
"508" 0.335 0.363 0.378 0.394302164695308
"509" 0.885 0.878 0.896 0.828102020358096
"510" 0.026 0.042 0.043 0.0364575625811666
"511" 0.175 0.189 0.166 0.195199182831721
"512" 0.447 0.445 0.469 0.476942332796418
"513" 0.009 0.016 0.011 0.00861348110476079
"514" 0.169 0.164 0.171 0.179225816336899
"515" 0.466 0.468 0.501 0.491454106247453
"516" 0.654 0.63 0.7 0.631655671165407
"517" 0.023 0.03 0.02 0.0253457294213886
"518" 0.333 0.359 0.35 0.398757125342134
"519" 0.538 0.572 0.567 0.558487738237111
"520" 0.828 0.858 0.864 0.781130013468167
"521" 0.51 0.53 0.54 0.526781194512074
"522" 0.133 0.144 0.135 0.166306160148568
"523" 0.713 0.715 0.717 0.671327096592049
"524" 0.469 0.458 0.457 0.487085710871055
"525" 0.565 0.567 0.582 0.579517697574333
"526" 0.074 0.076 0.079 0.0824181976175732
"527" 0.86 0.863 0.872 0.813477003518231
"528" 0.898 0.92 0.919 0.85554468631649
"529" 0.853 0.858 0.888 0.787102355106187
"530" 0.617 0.619 0.623 0.603458621073097
"531" 0.712 0.736 0.732 0.67022955192182
"532" 0.241 0.222 0.214 0.267192767669254
"533" 0.255 0.271 0.267 0.297153056330167
"534" 0.418 0.429 0.413 0.442134848019392
"535" 0.31 0.302 0.298 0.33546198445635
"536" 0.761 0.758 0.77 0.702483772551911
"537" 0.83 0.825 0.851 0.770153057426092
"538" 0.147 0.161 0.167 0.189685320926315
"539" 0.752 0.757 0.781 0.731312058237501
"540" 0.159 0.161 0.167 0.176597465437406
"541" 0.41 0.429 0.429 0.439797358567398
"542" 0.758 0.719 0.739 0.693684736834171
"543" 0.981 0.974 0.982 0.929226409600836
"544" 0.628 0.653 0.645 0.622170896237767
"545" 0.777 0.764 0.802 0.737610068079901
"546" 0.013 0.012 0.014 0.0086044981789628
"547" 0.017 0.021 0.022 0.0152900168152014
"548" 0.31 0.305 0.311 0.342881313757607
"549" 0.368 0.348 0.387 0.390904671160803
"550" 0.23 0.221 0.211 0.255555547733351
"551" 0.339 0.363 0.353 0.373819349359982
"552" 0.424 0.438 0.441 0.462273903913073
"553" 0.749 0.757 0.761 0.72017174999096
"554" 0.941 0.936 0.964 0.867432944620393
"555" 0.495 0.5 0.47 0.497516343529485
"556" 0.163 0.18 0.159 0.196521063095802
"557" 0.518 0.547 0.537 0.546892242722165
"558" 0.267 0.257 0.238 0.284131286893319
"559" 0.253 0.251 0.277 0.29067778274282
"560" 0.572 0.572 0.616 0.589041483177237
"561" 0.647 0.64 0.63 0.631307748939617
"562" 0.751 0.756 0.791 0.714657313037781
"563" 0.275 0.264 0.272 0.281635962064045
"564" 0.35 0.355 0.372 0.390309709905927
"565" 0.29 0.269 0.291 0.305579782650711
"566" 0.266 0.291 0.303 0.301480635745112
"567" 0.655 0.662 0.693 0.656448898864574
"568" 0.342 0.322 0.329 0.357741807464972
"569" 0.289 0.309 0.304 0.32424092766795
"570" 0.127 0.109 0.134 0.148577391700441
"571" 0.219 0.244 0.22 0.273215021203993
"572" 0.001 0 0 4.77184413647525e-05
"573" 0.994 0.989 0.997 0.955022411595812
"574" 0.798 0.81 0.814 0.774895821023911
"575" 0.959 0.965 0.973 0.906061137969467
"576" 0.247 0.255 0.26 0.277339348018365
"577" 0.079 0.085 0.076 0.0844035712212462
"578" 0.954 0.948 0.951 0.882152045042676
"579" 0.006 0.005 0.008 0.00345034111039499
"580" 0.278 0.267 0.271 0.293146289563153
