"A" "B" "P" "BT"
"214" 0.748 0.741 0.756 0.70738426763098
"215" 0.873 0.859 0.884 0.808142106488534
"216" 0.646 0.655 0.657 0.643928356316476
"217" 0.359 0.383 0.399 0.395080990332107
"218" 0.162 0.181 0.156 0.178688256729391
"219" 0.084 0.071 0.072 0.0809824519775887
"220" 0.484 0.471 0.502 0.511648559644125
"221" 0.09 0.099 0.109 0.10687087907306
"222" 0.072 0.083 0.069 0.0763993115052868
"223" 0.177 0.182 0.192 0.208871306449008
"224" 0.829 0.85 0.865 0.796070062283126
"225" 0.331 0.32 0.307 0.334944941100499
"226" 0.719 0.706 0.758 0.696325674933102
"227" 0.747 0.734 0.782 0.731933652475304
"228" 0.352 0.352 0.379 0.391293082151529
"229" 0.403 0.41 0.4 0.43009057009046
"230" 0.411 0.436 0.47 0.461025670426113
"231" 0.271 0.235 0.257 0.279362337231714
"232" 0.009 0.003 0.008 0.0042950288951501
"233" 0.67 0.692 0.712 0.676600083264645
"234" 0.773 0.75 0.779 0.737008473035874
"235" 0.121 0.115 0.104 0.118559384158308
"236" 0.975 0.965 0.986 0.908690368697025
"237" 0.193 0.172 0.165 0.185460849591762
"238" 0.606 0.632 0.626 0.609069141354831
"239" 0.738 0.717 0.753 0.708267950854943
"240" 0.026 0.017 0.025 0.019493239054638
"241" 0.663 0.654 0.656 0.64504378374926
"242" 0.157 0.142 0.143 0.150856610890556
"243" 0.113 0.135 0.123 0.139452278254278
"244" 0.636 0.654 0.641 0.638205449885229
"245" 0.063 0.058 0.062 0.0650138839179136
"246" 0.15 0.123 0.12 0.153199883607049
"247" 0.081 0.096 0.09 0.0959017187254769
"248" 0.234 0.217 0.22 0.248728558882296
"249" 0.24 0.214 0.225 0.247199203008403
"250" 0.072 0.079 0.092 0.0882747291046635
"251" 0.55 0.506 0.552 0.53286843629104
"252" 0.426 0.458 0.424 0.473045872140861
"253" 0.055 0.052 0.051 0.0428265502809109
"254" 0.409 0.393 0.379 0.421697090542
"255" 0.184 0.173 0.164 0.191950121085519
"256" 0.127 0.111 0.137 0.142518078215764
"257" 0.611 0.613 0.632 0.610855372419484
"258" 0.552 0.538 0.568 0.569245333351926
