"A" "B" "P" "BT"
"256" 0.186 0.195 0.179 0.209071051126825
"257" 0.025 0.034 0.044 0.0284575172274814
"258" 0.171 0.162 0.181 0.196366844257694
"259" 0.106 0.118 0.143 0.141912793561678
"260" 0.027 0.026 0.024 0.0258500350357024
"261" 0.088 0.092 0.102 0.109307929931545
"262" 0.912 0.916 0.907 0.822654463022209
"263" 0 0 0.002 0.000765194801438551
"264" 0.002 0.005 0.004 0.00178047253010849
"265" 0.023 0.024 0.023 0.0203308061514385
"266" 0.015 0.019 0.019 0.0100173625603022
"267" 0.064 0.068 0.083 0.069933213616164
"268" 0 0 0 4.40079935093429e-06
"269" 0.006 0.006 0.004 0.00325307588067303
"270" 0.041 0.047 0.056 0.0469030625947812
"271" 0.002 0.004 0.007 0.00203160310508055
"272" 0.004 0.001 0.001 0.0007869713061599
"273" 0.01 0.007 0.015 0.00770689384485646
"274" 0.037 0.04 0.039 0.0397838171476737
"275" 0.161 0.185 0.176 0.182043185594017
"276" 0.811 0.817 0.823 0.740258681262578
"277" 0.001 0.003 0 0.00285724326823722
"278" 0.048 0.035 0.055 0.0438485190844825
"279" 0.002 0 0.003 0.000449500150289661
"280" 0.002 0 0.002 0.000554698158523492
"281" 0 0 0 2.8475848247167e-06
"282" 0.002 0.006 0.003 0.00248591595277303
"283" 0.005 0.002 0.001 0.00188567404959261
"284" 0.001 0 0.001 0.000161941163255741
"285" 0.017 0.021 0.019 0.0168449819611056
"286" 0.147 0.15 0.13 0.147836985111892
"287" 0 0 0 2.96248908854269e-05
"288" 0.012 0.01 0.012 0.011015355551079
"289" 0.001 0 0 0.000512337391956219
"290" 0.059 0.048 0.051 0.0505263937685091
"291" 0.054 0.071 0.066 0.065214238031492
"292" 0.001 0.003 0.005 0.00132417945750885
"293" 0.211 0.204 0.199 0.239825545666134
"294" 0 0 0 1.52619732232129e-05
"295" 0.01 0.014 0.015 0.0088004368491249
"296" 0.004 0.003 0.005 0.00158224772145565
"297" 0.002 0.004 0.006 0.00168932687145396
"298" 0.026 0.024 0.027 0.0195685272075917
"299" 0.234 0.217 0.248 0.262221931617132
"300" 0.272 0.296 0.293 0.328127299012974
"301" 0.234 0.25 0.234 0.268821054153706
"302" 0.1 0.115 0.09 0.107242471661195
"303" 0.002 0.008 0.009 0.00189586275234477
"304" 0.351 0.347 0.315 0.368565117342857
"305" 0.189 0.215 0.202 0.221318275884504
"306" 0.465 0.477 0.465 0.498260757220242
"307" 0.05 0.048 0.046 0.0499263612615104
"308" 0.296 0.289 0.318 0.330773536438613
"309" 0.097 0.124 0.115 0.115948796814187
"310" 0.001 0.001 0.004 0.000182664807533151
"311" 0.348 0.387 0.369 0.401157507684951
"312" 0.017 0.02 0.025 0.0187256597174149
"313" 0.081 0.094 0.085 0.0951326840465634
"314" 0.064 0.065 0.073 0.0722723050302715
"315" 0.004 0.006 0.002 0.00192556664932664
"316" 0.003 0.002 0.002 0.00163125772280481
"317" 0.14 0.102 0.118 0.129811014368036
"318" 0.009 0.015 0.01 0.00811626038523927
"319" 0 0 0.002 3.24303108489854e-05
"320" 0.001 0.001 0.005 0.000358841578246727
"321" 0.131 0.097 0.092 0.115118280919452
"322" 0.468 0.482 0.468 0.491926544193853
"323" 0.048 0.055 0.058 0.057997845660438
"324" 0.073 0.075 0.073 0.0657853121681246
"325" 0.057 0.057 0.062 0.0563004698520847
"326" 0.007 0.005 0.008 0.002566390881233
"327" 0.019 0.025 0.029 0.0245254227371374
"328" 0.019 0.017 0.022 0.017033660749063
"329" 0 0 0 2.82609941770762e-06
"330" 0.4 0.402 0.392 0.423192488060098
"331" 0.063 0.077 0.072 0.0652473871057199
"332" 0.004 0.005 0.01 0.00175094455565861
"333" 0 0 0.002 0.000386438136062095
"334" 0.003 0.002 0.007 0.00166695299714548
"335" 0.326 0.298 0.347 0.353293943747865
"336" 0.054 0.032 0.048 0.0386758135586516
"337" 0 0.002 0 6.43915592186683e-05
"338" 0.016 0.015 0.015 0.00670508197875597
"339" 0.005 0.017 0.017 0.00758432105478291
"340" 0.06 0.05 0.061 0.0466621010388705
"341" 0.461 0.449 0.469 0.490245971163462
"342" 0.021 0.018 0.024 0.0131147220339159
"343" 0.063 0.068 0.069 0.0521615157332181
"344" 0.004 0 0.005 0.000693821297340413
"345" 0.219 0.235 0.224 0.251075950823786
"346" 0.027 0.019 0.029 0.01703900446424
"347" 0.017 0.015 0.016 0.0113151302868006
"348" 0.11 0.112 0.133 0.120425258885948
"349" 0.06 0.067 0.062 0.0701223417431535
"350" 0.015 0.005 0.017 0.00838996422520288
"351" 0.626 0.651 0.625 0.607765970492124
"352" 0.009 0.004 0.007 0.00287286689360711
"353" 0.345 0.378 0.36 0.37838151548344
"354" 0 0 0 0.000114339293273091
"355" 0.006 0.001 0.005 0.00117905770187043
"356" 0.692 0.665 0.7 0.649744581544708
"357" 0 0.001 0.001 1.44641713248905e-05
"358" 0.065 0.066 0.065 0.0674473471912308
"359" 0.035 0.045 0.057 0.0401930879017823
"360" 0.01 0.007 0.011 0.00492596055273564
"361" 0.009 0.006 0.003 0.00454808003191276
"362" 0.002 0.002 0.002 0.000687944074192814
"363" 0.199 0.181 0.156 0.221419220233663
"364" 0.083 0.08 0.072 0.0922229470291325
"365" 0 0 0.001 3.16628462625479e-05
"366" 0.003 0.004 0.005 0.000891966151568502
"367" 0.01 0.014 0.015 0.00926376708594356
"368" 0.061 0.077 0.068 0.0709494067353865
"369" 0.007 0.004 0.011 0.00481035581198308
"370" 0 0 0.001 4.13842065496439e-05
"371" 0.265 0.199 0.228 0.254164524639702
"372" 0.562 0.542 0.568 0.563095702660503
"373" 0.01 0.006 0.006 0.00433014528159037
"374" 0.362 0.331 0.353 0.375806145647187
"375" 0.015 0.018 0.017 0.0144849021402186
"376" 0.053 0.036 0.033 0.040421785987405
"377" 0.242 0.237 0.272 0.29195659168219
"378" 0.574 0.595 0.61 0.581060426169406
"379" 0.001 0 0.003 0.000354400880946848
"380" 0.452 0.472 0.523 0.500936041162752
"381" 0 0.001 0 0.000552331253441452
"382" 0.027 0.021 0.032 0.0219270774731194
"383" 0.001 0 0.001 2.79771408575602e-05
"384" 0.158 0.178 0.152 0.18223277037083
"385" 0.002 0.003 0.002 0.000786292959984558
"386" 0 0.002 0.004 0.00048205077171326
"387" 0.154 0.159 0.165 0.176891315266667
"388" 0.066 0.05 0.063 0.074401319922161
"389" 0.015 0.012 0.017 0.0096419951636072
"390" 0.028 0.025 0.03 0.0261110034732025
"391" 0.048 0.029 0.042 0.0355641574202927
"392" 0.114 0.132 0.125 0.132406163260992
"393" 0.001 0.001 0 3.8633175875824e-05
"394" 0.19 0.212 0.226 0.236533670208027
"395" 0 0.001 0.003 0.00044795156093258
"396" 0.004 0.007 0.012 0.00285125813601173
"397" 0.022 0.033 0.029 0.0164106602250531
"398" 0.012 0.015 0.02 0.0106179457133398
"399" 0.03 0.029 0.03 0.0237383379947164
"400" 0 0 0 4.1200631525351e-06
"401" 0.003 0.002 0.001 0.00103265790899332
"402" 0.567 0.554 0.537 0.548231326594877
"403" 0.382 0.382 0.394 0.428358995564477
"404" 0 0.001 0 4.4262751086821e-05
"405" 0.009 0.006 0.014 0.00621401033210345
"406" 0 0 0.002 2.85813362103093e-05
"407" 0.002 0.001 0.002 0.000318183236934777
"408" 0.001 0.001 0.003 0.00197059798734689
"409" 0 0 0.001 0.000100331512928875
"410" 0.001 0 0 3.06184801351916e-05
"411" 0.052 0.038 0.039 0.0324203985307752
"412" 0.341 0.333 0.341 0.37080507581398
"413" 0.147 0.148 0.133 0.153200079010312
"414" 0 0.003 0.003 0.00123060214158233
"415" 0.065 0.077 0.076 0.0822979700899561
"416" 0.006 0.015 0.01 0.00640607316253206
"417" 0 0 0 3.3525003695356e-07
"418" 0 0 0 8.98490985951073e-05
"419" 0.004 0.002 0.003 0.00145869206804605
"420" 0 0 0 9.10937991704941e-13
"421" 0.006 0.007 0.009 0.00425273355526357
"422" 0.026 0.017 0.037 0.0183551996414365
"423" 0.116 0.137 0.121 0.140026374480726
"424" 0.003 0.003 0.004 0.000542291298554098
"425" 0 0.003 0.001 0.000803406325544431
"426" 0 0 0.001 2.5387275300659e-05
"427" 0.004 0.005 0.012 0.00582003768280825
"428" 0.001 0.003 0.001 0.000883262929019746
"429" 0.009 0.01 0.014 0.00729569380332484
"430" 0.006 0.006 0.005 0.00265762839611117
"431" 0.028 0.026 0.027 0.0168150922006548
"432" 0.253 0.278 0.254 0.290394980753644
"433" 0.08 0.076 0.09 0.0850845738020622
"434" 0.011 0.009 0.012 0.00931266856352186
"435" 0.019 0.018 0.029 0.0220190047930827
"436" 0.032 0.023 0.025 0.0195846225755966
"437" 0.266 0.212 0.252 0.268783261647035
"438" 0 0 0.001 5.75666490290061e-05
"439" 0 0 0 4.7986680751233e-06
"440" 0 0 0 0.000116210862876165
"441" 0.02 0.027 0.033 0.0239084479558231
"442" 0 0.001 0.002 3.34992028719894e-05
"443" 0.002 0 0.001 0.000579007166842338
"444" 0.036 0.053 0.034 0.0437644402224511
"445" 0.008 0.004 0.004 0.00251622390508388
"446" 0 0 0.001 2.96475882954894e-06
"447" 0.012 0.012 0.005 0.00737239000633361
"448" 0.001 0.002 0.006 0.000831910543652614
"449" 0.03 0.022 0.042 0.0330533921276587
"450" 0.067 0.053 0.07 0.0640857473902051
"451" 0.005 0.004 0.015 0.00402504908731749
"452" 0.055 0.066 0.056 0.0660676758490037
"453" 0.08 0.077 0.086 0.0871065691420577
"454" 0.018 0.024 0.015 0.0122874236245296
"455" 0.129 0.13 0.129 0.131125623642445
"456" 0.013 0.015 0.018 0.0100467276979775
"457" 0.068 0.059 0.073 0.0698804483410441
"458" 0.002 0.007 0.001 0.00127932548712317
"459" 0 0 0 6.18559381493355e-09
"460" 0.007 0.004 0.011 0.00243238209801144
"461" 0.083 0.054 0.092 0.0857762431046256
"462" 0.443 0.445 0.424 0.443411636221412
"463" 0 0 0 8.98480472910634e-07
"464" 0.008 0.008 0.014 0.00594514360707921
"465" 0.067 0.056 0.077 0.0753480237832744
"466" 0.068 0.064 0.081 0.0745361065277361
"467" 0.036 0.044 0.042 0.0393065224937756
"468" 0.076 0.095 0.076 0.0869912295429847
"469" 0.207 0.214 0.213 0.240172177198244
"470" 0 0 0 4.8846419710924e-05
"471" 0.026 0.019 0.025 0.0213048997516329
"472" 0.039 0.045 0.038 0.036876560512928
"473" 0.072 0.079 0.066 0.06668211893498
"474" 0.027 0.02 0.032 0.0246876092092227
"475" 0.003 0.004 0.002 0.0011035374656243
"476" 0.19 0.183 0.176 0.218097279737917
"477" 0.035 0.042 0.045 0.0421062578276409
"478" 0.118 0.131 0.121 0.138270350542635
"479" 0.002 0.007 0.006 0.00201210919143624
"480" 0.045 0.048 0.036 0.0416032283337171
"481" 0.001 0 0.001 3.050357179879e-05
"482" 0.086 0.083 0.1 0.0999542111129459
"483" 0.006 0.004 0.012 0.00406297678117218
"484" 0.561 0.536 0.58 0.567849826923435
"485" 0.066 0.065 0.068 0.0701610860564944
"486" 0.01 0.011 0.012 0.0108114407439918
"487" 0.007 0.006 0.006 0.00478489193693743
"488" 0.036 0.028 0.04 0.0274667104739044
"489" 0.023 0.033 0.038 0.0269176494368292
"490" 0.021 0.025 0.021 0.0183319659958383
"491" 0.001 0 0 2.0591677983739e-05
"492" 0.001 0.004 0.007 0.000815289481062464
"493" 0.016 0.007 0.018 0.0114184769550033
"494" 0.009 0.006 0.009 0.00358583087044961
"495" 0 0 0 1.78172972306045e-05
"496" 0.001 0.001 0.006 0.000190805310927411
"497" 0.002 0.002 0.002 0.000911261242101391
"498" 0.666 0.647 0.647 0.634192555496446
"499" 0.044 0.043 0.052 0.0419711113256093
"500" 0.261 0.292 0.287 0.314244527343778
"501" 0 0 0 4.33876959013979e-05
"502" 0.177 0.176 0.202 0.204252701619201
"503" 0 0 0 3.46770991366263e-07
"504" 0.014 0.01 0.017 0.0124676304811334
"505" 0 0 0 9.04585406580338e-10
"506" 0.141 0.161 0.171 0.176986132715165
"507" 0.004 0.003 0.004 0.00254403102944789
"508" 0.008 0.004 0.01 0.0035370748627499
"509" 0.013 0.011 0.011 0.0126409930531
"510" 0.005 0.005 0.005 0.00384965201412768
"511" 0.021 0.019 0.031 0.0190680966472108
"512" 0.224 0.206 0.209 0.244588622587716
"513" 0.229 0.218 0.243 0.256462403827299
"514" 0.016 0.017 0.021 0.0117979275508994
"515" 0.254 0.23 0.262 0.273310555347507
"516" 0.003 0.002 0.003 0.00227061897991565
"517" 0.059 0.035 0.058 0.052223350113426
"518" 0.131 0.164 0.162 0.176663505349587
"519" 0.004 0.008 0.008 0.00316920270428711
"520" 0.02 0.013 0.021 0.0113564841706963
"521" 0.101 0.139 0.148 0.134969234457429
"522" 0.012 0.012 0.02 0.0126144405567438
"523" 0.003 0.002 0.004 0.00166944419728399
"524" 0 0 0 5.94578740353846e-07
"525" 0.142 0.134 0.148 0.156128593181618
"526" 0.021 0.036 0.036 0.0324310765470676
"527" 0 0 0 2.84079456402964e-07
"528" 0.2 0.221 0.218 0.26180946477298
"529" 0.025 0.032 0.029 0.030167692992768
"530" 0.045 0.043 0.057 0.0419631597761431
"531" 0.014 0.02 0.017 0.00953634532179781
"532" 0 0.001 0.004 0.00061506953956536
"533" 0 0 0 0.000709326435020086
"534" 0.16 0.185 0.197 0.199893667332497
"535" 0.003 0 0.004 0.00102563874359174
"536" 0.365 0.392 0.392 0.407562704510748
"537" 0.002 0.004 0.003 0.00118557312749257
"538" 0.06 0.059 0.072 0.0660356977860043
"539" 0.006 0.008 0.019 0.0104594266426186
"540" 0 0.005 0.008 0.00185081234013496
"541" 0.001 0 0 0.000117601526602229
"542" 0.001 0.007 0.006 0.00347050185471076
"543" 0.444 0.478 0.471 0.486769045228168
"544" 0.379 0.367 0.378 0.399390522662973
"545" 0 0 0.002 0.000440633075123542
"546" 0.01 0.015 0.015 0.00775572998841967
"547" 0 0 0.001 6.00183189981562e-05
"548" 0.373 0.406 0.4 0.418164472417908
"549" 0.057 0.062 0.059 0.0613532347998607
"550" 0.061 0.065 0.049 0.0599718712308237
"551" 0.023 0.018 0.026 0.0155015663617477
"552" 0.09 0.069 0.098 0.0900266497028445
"553" 0.031 0.03 0.045 0.0294026626841012
"554" 0.041 0.028 0.051 0.0367019434783624
"555" 0.073 0.048 0.075 0.0727937167813419
"556" 0.173 0.165 0.173 0.175891197175575
"557" 0 0 0.001 8.35834935297708e-06
"558" 0.239 0.23 0.236 0.259061647669522
"559" 0.057 0.054 0.064 0.0561906649053442
"560" 0.222 0.239 0.244 0.264431062160609
"561" 0.484 0.509 0.527 0.524759021365183
"562" 0.002 0.001 0.003 0.000475974366099363
"563" 0.003 0.001 0.001 0.000561585197608294
"564" 0.015 0.027 0.032 0.0224718280462727
"565" 0.166 0.163 0.174 0.201471763205572
"566" 0.016 0.019 0.02 0.0114647117584479
"567" 0.371 0.375 0.386 0.405440466514413
"568" 0.004 0.002 0.004 0.00265597672961426
"569" 0.007 0.002 0.01 0.00299373155316029
"570" 0.029 0.022 0.037 0.0262486957919263
"571" 0.022 0.021 0.026 0.0164814829309875
"572" 0.77 0.743 0.762 0.702542865361881
"573" 0.692 0.706 0.71 0.677823173366088
"574" 0 0 0 1.81622494821454e-11
"575" 0.012 0.011 0.013 0.00758191890910354
"576" 0.03 0.027 0.037 0.0234699505340572
"577" 0.057 0.052 0.05 0.0529584142856663
"578" 0.075 0.075 0.107 0.0934076601070712
"579" 0.171 0.179 0.179 0.213859267240293
