"A" "B" "P" "BT"
"258" 0.002 0 0.001 9.78805184453924e-05
"259" 0.024 0.021 0.015 0.00905366257329954
"260" 0.312 0.351 0.334 0.368298839459619
"261" 0.015 0.013 0.024 0.0153543410419511
"262" 0.207 0.205 0.207 0.22276698750759
"263" 0.001 0.002 0.001 0.000297924851383469
"264" 0 0 0 1.79233985375671e-06
"265" 0.004 0.002 0 0.00125919851073308
"266" 0 0 0.001 3.37978961644225e-05
"267" 0 0 0 1.16796037589184e-05
"268" 0.03 0.019 0.025 0.0195770849378214
"269" 0.034 0.037 0.039 0.0419543685855145
"270" 0.005 0.003 0.002 0.00105694797991418
"271" 0 0 0 5.03073471769255e-10
"272" 0.072 0.06 0.061 0.0540147069833058
"273" 0.294 0.272 0.306 0.31147547364318
"274" 0.036 0.043 0.024 0.0344337685571692
"275" 0.018 0.009 0.012 0.0093904034988056
"276" 0.002 0.001 0.005 0.000399649275441005
"277" 0.028 0.018 0.039 0.0195902916313856
"278" 0.01 0.007 0.011 0.00780308265604368
"279" 0.001 0 0 1.44757202044099e-05
"280" 0.038 0.064 0.051 0.0520646105324144
"281" 0 0 0 9.06397934485881e-09
"282" 0.056 0.063 0.05 0.047618694250798
"283" 0.006 0.01 0.013 0.00355900396514952
"284" 0 0.001 0 1.01410609354424e-05
"285" 0.049 0.036 0.053 0.0465530425946741
"286" 0.18 0.187 0.18 0.206052223473229
"287" 0 0 0 2.35714872842685e-07
"288" 0 0 0.001 2.48109383477191e-05
"289" 0.019 0.009 0.018 0.0141307076986428
"290" 0.295 0.282 0.275 0.30191143070669
"291" 0.002 0.001 0.001 0.000421787420817776
"292" 0.057 0.042 0.064 0.0589022382912945
"293" 0.006 0.004 0.003 0.00133752337935533
"294" 0.016 0.009 0.019 0.00908120070727836
"295" 0.002 0 0 0.000149112386493955
"296" 0.409 0.404 0.392 0.423993486048632
"297" 0.004 0.007 0.005 0.00184518464722327
"298" 0.019 0.017 0.014 0.00699309243231327
"299" 0.063 0.052 0.069 0.0603706286088581
"300" 0.002 0 0.002 0.000130936919384816
"301" 0 0 0 7.84400474136415e-05
"302" 0 0 0 4.19519412542257e-07
"303" 0.156 0.166 0.152 0.166164975541444
"304" 0.11 0.124 0.122 0.149460527827526
"305" 0.014 0.017 0.013 0.0116675454826193
"306" 0 0 0 2.50364044052098e-06
"307" 0.004 0.004 0.007 0.00198184094199017
"308" 0.007 0.008 0.01 0.00288997956657655
"309" 0.012 0.007 0.012 0.00514397971215419
"310" 0.001 0 0.003 0.000606491589361768
"311" 0.006 0.003 0.003 0.000965026666497337
"312" 0 0 0 1.28341768392826e-05
"313" 0.005 0.005 0.004 0.00227041987317989
"314" 0.015 0.027 0.017 0.0154237013277013
"315" 0 0.001 0.001 0.000112725153552429
"316" 0.022 0.022 0.021 0.0196831312342149
"317" 0.004 0.004 0.004 0.00215481028075304
"318" 0.011 0.012 0.013 0.00990159166056848
"319" 0 0 0 3.52538654690981e-06
"320" 0.013 0.014 0.015 0.011678929771673
"321" 0 0 0 2.2846468672455e-07
"322" 0.007 0.002 0.005 0.00389289989923647
"323" 0.005 0.01 0.013 0.00808165167170372
"324" 0.002 0.005 0.002 0.000947633409667081
"325" 0.046 0.051 0.062 0.0520091913916224
"326" 0 0 0.002 4.44163149683208e-05
"327" 0.028 0.028 0.027 0.0298238012458204
"328" 0.004 0 0.002 0.000599909347952399
"329" 0.003 0.003 0 0.000743714811157981
"330" 0.037 0.034 0.041 0.0318669880558993
"331" 0 0.001 0.001 0.000111797293701144
"332" 0.217 0.207 0.217 0.236193923819333
"333" 0 0 0 2.60203390278768e-05
"334" 0 0.002 0.003 9.52159767526606e-05
"335" 0 0.001 0.003 0.000259679813087721
"336" 0.008 0.002 0.006 0.00137714224779406
"337" 0.471 0.477 0.506 0.512419589209955
"338" 0 0 0 9.66965793697261e-05
"339" 0.002 0.003 0.005 0.00256957566873239
"340" 0 0 0 1.34095926473954e-07
"341" 0 0 0 7.71036017233051e-06
"342" 0.041 0.03 0.064 0.0375994617767952
"343" 0.014 0.007 0.014 0.00979018216441341
"344" 0 0 0 2.50437240683077e-05
"345" 0.018 0.019 0.025 0.012948155895978
"346" 0.017 0.019 0.015 0.0140929342756463
"347" 0.001 0.003 0.002 0.00045126111968341
"348" 0 0 0 3.51202363768621e-06
"349" 0.106 0.112 0.125 0.122234248099208
"350" 0.073 0.06 0.079 0.0778132173379239
"351" 0.534 0.533 0.568 0.55025053750159
"352" 0.002 0.001 0.003 0.00113223303526577
"353" 0.003 0.008 0 0.00165982081892146
"354" 0.069 0.069 0.094 0.0813632451844346
"355" 0.013 0.009 0.012 0.0075500628769245
"356" 0.561 0.557 0.586 0.59179125451272
"357" 0 0.002 0.001 0.000390869526529558
"358" 0.002 0.003 0.002 0.00134711318642955
"359" 0 0.001 0.002 0.00050125793555611
"360" 0.001 0 0 0.000358175971152064
"361" 0.001 0 0.001 2.73845539524586e-05
"362" 0.013 0.015 0.015 0.00790770199029112
"363" 0.004 0 0.001 0.000278507951485985
"364" 0.223 0.242 0.221 0.265591265425869
"365" 0 0 0 3.75223627535615e-06
"366" 0 0 0 3.29498533757633e-06
"367" 0.144 0.134 0.136 0.157029237071289
"368" 0.027 0.016 0.023 0.0158938666127861
"369" 0.023 0.035 0.022 0.0250652487439449
"370" 0 0 0 1.21814094689032e-06
"371" 0.018 0.018 0.018 0.0148448059094149
"372" 0 0 0 3.06195435673118e-09
"373" 0.021 0.008 0.014 0.00984282112422996
"374" 0.004 0.003 0.004 0.00149055928125064
"375" 0.082 0.069 0.08 0.0846220042842309
"376" 0.015 0.013 0.013 0.0114663486102763
"377" 0 0 0 1.61793100028618e-08
"378" 0.072 0.08 0.056 0.0666380824064255
"379" 0.071 0.069 0.087 0.0765631675668412
"380" 0.034 0.032 0.036 0.0241676559575286
"381" 0.01 0.006 0.013 0.00256659066616294
"382" 0 0 0 1.63415887455276e-06
"383" 0.006 0.002 0.007 0.00334612240667409
"384" 0.135 0.151 0.145 0.159943473575502
"385" 0.251 0.244 0.257 0.285811801352488
"386" 0.044 0.03 0.048 0.0339379840177665
"387" 0.008 0.018 0.016 0.0108472904197311
"388" 0.516 0.53 0.532 0.540216265850411
"389" 0.002 0 0 3.33692495130267e-05
"390" 0.103 0.092 0.101 0.111345877695654
"391" 0.071 0.055 0.085 0.0693476236693288
"392" 0.007 0.008 0.016 0.00575810152854328
"393" 0.168 0.145 0.13 0.159832712579395
"394" 0.001 0 0.001 0.000191223004621932
"395" 0.086 0.082 0.067 0.0841369703623163
"396" 0 0 0 8.39268968522155e-06
"397" 0.195 0.193 0.215 0.233620228685477
"398" 0.012 0.008 0.017 0.00823617150534817
"399" 0.003 0.005 0.008 0.00303972856043588
"400" 0.084 0.1 0.108 0.117298400808439
"401" 0.001 0 0.001 7.34521387362186e-05
"402" 0 0 0 1.22107964117824e-06
"403" 0 0.001 0 9.07700704082526e-05
"404" 0.004 0.006 0.016 0.00385840918251534
"405" 0.111 0.099 0.121 0.120830004252208
"406" 0.014 0.024 0.022 0.0151798070364821
"407" 0 0 0 1.49517599090654e-06
"408" 0.016 0.017 0.018 0.0129915764344001
"409" 0.067 0.081 0.065 0.0766163001150278
"410" 0.05 0.059 0.065 0.0630738000993925
"411" 0 0 0 2.60077626101918e-09
"412" 0 0 0 3.58194021686797e-05
"413" 0.001 0 0 4.30134276175886e-05
"414" 0.013 0.025 0.022 0.0161978866662095
"415" 0.012 0.01 0.018 0.0103887422685994
"416" 0.08 0.076 0.091 0.0903323342068439
"417" 0 0 0 0.000150095161820629
"418" 0.114 0.131 0.135 0.149829829857582
"419" 0 0 0 2.16062383571192e-05
"420" 0.016 0.026 0.022 0.0189147854892562
"421" 0 0.002 0.001 0.000812495151783943
"422" 0.002 0.001 0.004 0.000781515378115993
"423" 0 0 0 0
"424" 0 0 0.001 4.99605626946842e-05
"425" 0.049 0.045 0.04 0.0417636629872267
"426" 0 0 0 2.86257939352552e-07
"427" 0 0 0 2.55491617395798e-06
"428" 0.021 0.015 0.034 0.01506194271427
"429" 0.006 0.01 0.006 0.00321076756406502
"430" 0.324 0.316 0.316 0.331353929363693
"431" 0.15 0.14 0.144 0.160586535069823
"432" 0.001 0.003 0.004 0.00103743857021921
"433" 0.036 0.048 0.051 0.0407553638387976
"434" 0 0 0 3.78953968205309e-09
"435" 0.021 0.011 0.018 0.0130347640504516
"436" 0 0 0 1.13240348103005e-05
"437" 0 0 0 9.14506732008213e-06
"438" 0.004 0.008 0.011 0.00321595052881185
"439" 0.189 0.149 0.16 0.186392543351169
"440" 0.758 0.744 0.801 0.732984483169472
"441" 0.012 0.017 0.015 0.0130996121654042
"442" 0.009 0.014 0.014 0.0064594854911183
"443" 0.006 0.008 0.006 0.00335368751920229
"444" 0.121 0.114 0.139 0.140460879672179
"445" 0.064 0.07 0.06 0.0664578342972851
"446" 0.273 0.299 0.287 0.309469833275622
"447" 0.026 0.026 0.026 0.0250238614442885
"448" 0.012 0.019 0.021 0.0143054499421268
"449" 0.005 0.016 0.01 0.00595573505420111
"450" 0.041 0.046 0.047 0.0347059999618979
"451" 0.004 0 0.004 0.0015990535640078
"452" 0.004 0.01 0.019 0.0078155816532689
"453" 0.044 0.054 0.053 0.0472171639204687
"454" 0.007 0.007 0.001 0.00363655458380452
"455" 0.234 0.227 0.24 0.252700435809531
"456" 0.021 0.022 0.017 0.0164676273045945
"457" 0.096 0.077 0.089 0.0944118671855734
"458" 0.066 0.073 0.086 0.0850026239284807
"459" 0 0 0.001 5.68298886481911e-05
"460" 0 0 0 7.38673164524251e-06
"461" 0 0.001 0 0.00023105931281342
"462" 0.131 0.131 0.171 0.173789407397088
"463" 0.002 0.001 0.002 0.000556491172643891
"464" 0 0.007 0.004 0.000881410515767844
"465" 0.052 0.046 0.042 0.0483270303450505
"466" 0.001 0 0.001 0.000319668866605838
"467" 0 0 0 2.76061137283179e-08
"468" 0 0 0 0.000140562670719269
"469" 0.005 0.001 0.007 0.00270110202390395
"470" 0.012 0.014 0.013 0.0103737359239126
"471" 0.136 0.111 0.123 0.134866187320808
"472" 0.043 0.044 0.057 0.0450720466247685
"473" 0.005 0.001 0.009 0.00196267988406496
"474" 0 0 0 5.14272893471501e-05
"475" 0.006 0.005 0.005 0.00136737826745048
"476" 0 0 0 2.87140677901476e-09
"477" 0.012 0.015 0.015 0.0131873462908461
"478" 0.004 0.007 0.012 0.00551555079802368
"479" 0.426 0.439 0.442 0.46203645028406
"480" 0 0 0 3.12858534997629e-05
"481" 0.01 0.009 0.014 0.00642171202138064
"482" 0.029 0.019 0.036 0.0268014658569069
"483" 0.051 0.034 0.035 0.0353134264916281
"484" 0.009 0.007 0.008 0.00469185396088811
"485" 0.024 0.03 0.029 0.0262970804146384
"486" 0.084 0.081 0.086 0.10865839806931
"487" 0.018 0.018 0.018 0.0137752663082527
"488" 0.006 0.007 0.007 0.00325582542431302
"489" 0 0 0 2.16177457335043e-06
"490" 0 0 0 3.96767829702327e-09
"491" 0.042 0.039 0.051 0.050165848497812
"492" 0.006 0.009 0.011 0.00543984121531071
"493" 0.019 0.015 0.023 0.015789057853398
"494" 0.002 0.006 0.001 0.00172408118729583
"495" 0.289 0.31 0.3 0.313166400323329
"496" 0.011 0.009 0.007 0.00533741374976493
"497" 0.105 0.149 0.123 0.133595337549885
"498" 0 0 0.002 0.000469362486769542
"499" 0 0 0 1.45464618128699e-09
"500" 0 0 0 2.90470013819544e-07
"501" 0.006 0.01 0.012 0.00381110220524072
"502" 0.028 0.033 0.032 0.0281927113888002
"503" 0.002 0 0 9.45145404247505e-05
"504" 0.004 0.005 0.003 0.00264129254826728
"505" 0 0 0 1.49922030073801e-05
"506" 0.032 0.038 0.041 0.0391525019438926
"507" 0.019 0.015 0.017 0.0144094577013325
"508" 0.007 0.003 0.002 0.00111718323636623
"509" 0.005 0.006 0.011 0.00356728815456431
"510" 0 0 0 3.12112539824216e-06
"511" 0.043 0.039 0.049 0.0407582440236435
"512" 0 0 0.001 1.64080726615667e-05
"513" 0.017 0.016 0.015 0.0102602861335634
"514" 0.005 0.007 0.01 0.00496161444257082
"515" 0.005 0.003 0.013 0.00654639508881349
"516" 0 0 0.005 0.000256117384002663
"517" 0.129 0.139 0.142 0.149104352984297
"518" 0.152 0.159 0.166 0.180341028698149
"519" 0 0 0 4.50927474249241e-08
"520" 0.002 0.004 0.003 0.000667361190075266
"521" 0.021 0.018 0.016 0.011064552978072
"522" 0 0 0 1.56452703925503e-06
"523" 0.023 0.015 0.021 0.0132176197257032
"524" 0.05 0.042 0.051 0.0477413421645044
"525" 0.001 0 0 1.34997995943076e-05
"526" 0.009 0.01 0.014 0.00512521476099481
"527" 0.003 0.001 0.004 0.000352239792739906
"528" 0.001 0 0.001 0.000187490441307725
"529" 0.133 0.132 0.154 0.160940814737353
"530" 0 0 0.002 0.000431070827754176
"531" 0.326 0.351 0.352 0.376049379933028
"532" 0.104 0.096 0.103 0.11132181589053
"533" 0.023 0.037 0.037 0.0237209613941207
"534" 0.002 0 0.001 0.000238526257522631
"535" 0.051 0.05 0.061 0.0484078753159383
"536" 0.016 0.018 0.02 0.013858502317814
"537" 0 0 0 6.62267378237491e-06
"538" 0 0 0 1.44052915873605e-06
"539" 0.051 0.044 0.029 0.0300965290978215
"540" 0.009 0.004 0.012 0.00611069886965498
"541" 0.09 0.092 0.085 0.0906786434093994
"542" 0.01 0.017 0.014 0.0100921330303595
"543" 0 0 0.001 9.84008167614903e-07
"544" 0 0 0 3.81594755793913e-12
"545" 0.048 0.051 0.067 0.0525367440166551
"546" 0 0 0 1.03719255406531e-11
"547" 0.11 0.093 0.08 0.106331085169522
"548" 0 0 0.001 0.000159759026449269
"549" 0.024 0.009 0.02 0.0115692831352245
"550" 0 0 0.001 1.97016442948783e-05
"551" 0 0 0 2.6743387812167e-05
"552" 0 0 0.001 7.18690017246226e-05
"553" 0.037 0.047 0.043 0.0343354920346652
"554" 0.22 0.223 0.23 0.242803344998821
"555" 0.007 0.008 0.008 0.00455112256991841
"556" 0 0 0.001 1.00709068798777e-05
"557" 0 0 0 5.33478115460895e-07
"558" 0.001 0.004 0.004 0.0014066377474985
"559" 0 0.002 0 0.000359418590628713
"560" 0.014 0.019 0.021 0.012526717730571
"561" 0.024 0.031 0.035 0.0192399848705009
"562" 0.172 0.145 0.16 0.176694206494573
"563" 0 0.003 0.003 0.00153409191130782
"564" 0.003 0.003 0.005 0.00180945983348568
"565" 0.029 0.023 0.026 0.0283575735831316
"566" 0.003 0 0.004 0.000678493678599512
"567" 0.004 0.002 0.007 0.00116666588235259
"568" 0.007 0.005 0.006 0.00478399367870952
"569" 0.014 0.007 0.007 0.00393620236363845
"570" 0.022 0.03 0.018 0.017291349909598
"571" 0.002 0.001 0 7.07506674157976e-05
"572" 0.025 0.024 0.025 0.0199877191995854
"573" 0.014 0.016 0.016 0.0129484286387109
"574" 0.015 0.015 0.012 0.0109183196880782
"575" 0.002 0.005 0.003 0.00142344270142036
"576" 0.001 0.001 0.004 0.000445059909754741
"577" 0.037 0.033 0.039 0.0281396660533956
"578" 0 0 0.001 1.43494666761113e-05
"579" 0 0 0 6.98057500692073e-10
"580" 0 0 0 1.98475093271533e-06
"581" 0.006 0.007 0.009 0.00391349451180789
"582" 0.003 0.001 0.004 0.000942309423378362
"583" 0.084 0.106 0.1 0.100637625299074
"584" 0 0 0 1.04765878894408e-06
"585" 0.003 0.002 0.005 0.00207330475604661
"586" 0.074 0.1 0.108 0.103350283009601
"587" 0.104 0.091 0.113 0.108161926649086
"588" 0.018 0.026 0.035 0.0227656958706346
