"A" "B" "P" "BT"
"124" 0.686 0.684 0.679 0.659526640766818
"125" 0.881 0.873 0.912 0.838609098718726
"126" 0.305 0.328 0.33 0.344083455364034
"127" 0.958 0.956 0.972 0.918365917141849
"128" 0.867 0.862 0.887 0.817419100893385
"129" 0.064 0.064 0.075 0.0660581024408532
"130" 0.957 0.964 0.98 0.907935483042262
"131" 0.31 0.304 0.28 0.32109307197522
"132" 0.327 0.336 0.353 0.37346335096245
"133" 0.316 0.31 0.33 0.35348354659331
"134" 0.35 0.325 0.338 0.356528007518401
"135" 0.458 0.433 0.464 0.478157239628957
"136" 0.798 0.812 0.852 0.789924341993337
"137" 0.388 0.371 0.396 0.414307456692689
"138" 0.747 0.719 0.741 0.714364557304446
"139" 0.189 0.214 0.217 0.223075481071166
"140" 0.174 0.174 0.186 0.207050962723353
"141" 0.884 0.875 0.891 0.822488963125106
"142" 0.841 0.822 0.864 0.797241816714981
"143" 0.262 0.272 0.284 0.308062396473683
"144" 0.554 0.522 0.548 0.556202437590364
"145" 0.926 0.928 0.943 0.887706056443761
"146" 0.245 0.246 0.243 0.266031340072653
"147" 0.551 0.571 0.552 0.570184321313116
"148" 0.969 0.98 0.982 0.932143365190226
"149" 0.924 0.935 0.973 0.897186213488162
"150" 0.142 0.167 0.147 0.188059347694598
"151" 0.053 0.057 0.064 0.0569724141890336
"152" 0.23 0.208 0.233 0.263226767237969
"153" 0.53 0.545 0.574 0.562152784005844
"154" 0.843 0.848 0.868 0.8032060499124
"155" 0.363 0.363 0.384 0.393981311818037
"156" 0.32 0.317 0.338 0.34019572301499
"157" 0.382 0.391 0.389 0.400085491025269
"158" 0.197 0.163 0.169 0.212810865613879
"159" 0.003 0.006 0.002 0.00203774636733656
"160" 0.086 0.074 0.082 0.0841356361230113
"161" 0.015 0.017 0.016 0.0152479448103648
"162" 0.318 0.321 0.349 0.355141358776559
"163" 0.211 0.228 0.251 0.249671073294946
"164" 0.333 0.337 0.347 0.374033800973311
"165" 0.037 0.034 0.052 0.03637504719162
"166" 0.987 0.988 0.986 0.927516306516177
"167" 0.124 0.13 0.137 0.141863132431015
"168" 0.558 0.577 0.571 0.574977820162604
"169" 0.024 0.021 0.037 0.022755567429521
"170" 0.084 0.071 0.07 0.0731625580151447
"171" 0.892 0.906 0.926 0.857361305673349
"172" 0.833 0.828 0.857 0.808936037837989
"173" 0.878 0.902 0.914 0.842688062873217
"174" 0.021 0.014 0.025 0.0132009246046288
"175" 0.938 0.95 0.952 0.872416012934527
"176" 0.019 0.009 0.012 0.0116935517874777
"177" 0.34 0.335 0.345 0.373809515930004
"178" 0.412 0.368 0.389 0.416771208536305
"179" 0.763 0.764 0.817 0.749909946444181
"180" 0.497 0.473 0.448 0.486335567947167
"181" 0.111 0.137 0.112 0.124345349637794
"182" 0.347 0.369 0.356 0.371018697292886
"183" 0.761 0.789 0.765 0.745487447101625
"184" 0.048 0.035 0.044 0.0443687905554349
"185" 0.368 0.387 0.373 0.404544187871945
"186" 0.418 0.454 0.455 0.454680828311444
"187" 0.863 0.863 0.906 0.845985179145195
"188" 0.221 0.21 0.194 0.237254299699085
"189" 0.166 0.157 0.191 0.191144934433758
"190" 0.028 0.024 0.03 0.0208300503594644
"191" 0.204 0.172 0.202 0.211874069624695
"192" 0.294 0.257 0.274 0.306015431151966
"193" 0.622 0.64 0.649 0.636809118137207
"194" 0.935 0.944 0.955 0.889690194095145
"195" 0.583 0.564 0.613 0.577786124925845
"196" 0.258 0.293 0.264 0.303886951073334
"197" 0.389 0.401 0.423 0.426875759472504
"198" 0.103 0.114 0.095 0.110272941236266
"199" 0.694 0.672 0.715 0.677028735200144
"200" 0.106 0.105 0.096 0.110707172045546
"201" 0.071 0.076 0.085 0.0894309125447451
"202" 0.434 0.452 0.459 0.463844882651199
"203" 0.18 0.184 0.179 0.207538024551272
"204" 0.424 0.406 0.476 0.469922072296858
"205" 0.393 0.379 0.401 0.422826486843301
"206" 0.425 0.437 0.469 0.471807200763813
"207" 0.035 0.04 0.032 0.0354049965141878
"208" 0.481 0.467 0.461 0.488013359834
"209" 0.719 0.719 0.751 0.688593780012301
"210" 0.45 0.488 0.486 0.497004714461975
"211" 0.303 0.289 0.314 0.322166975242339
"212" 0.595 0.598 0.608 0.603209045176327
"213" 0.848 0.87 0.868 0.81928431925098
"214" 0.357 0.357 0.399 0.400297101991016
"215" 0.201 0.193 0.2 0.218679604264971
"216" 0.599 0.611 0.609 0.613282348783898
"217" 0.038 0.044 0.042 0.0398664565467645
"218" 0.13 0.118 0.118 0.131319811340436
"219" 0.839 0.834 0.87 0.818111758841229
"220" 0.713 0.73 0.737 0.708259035668211
"221" 0.021 0.015 0.017 0.0114965521171883
"222" 0.471 0.443 0.463 0.483117604491432
"223" 0.729 0.746 0.753 0.713689025820653
"224" 0.428 0.429 0.445 0.455483831466165
"225" 0.566 0.564 0.566 0.566643291014902
"226" 0.94 0.931 0.963 0.879191269719624
"227" 0.007 0.009 0.007 0.00531117466002706
"228" 0.78 0.786 0.816 0.750792863066404
"229" 0.371 0.385 0.393 0.410665340257677
"230" 0.754 0.764 0.75 0.715288045214369
"231" 0.102 0.095 0.084 0.0990453727435672
"232" 0.46 0.466 0.459 0.490787867964416
"233" 0.683 0.669 0.67 0.661566665187748
"234" 0.173 0.17 0.17 0.191326834792247
"235" 0.319 0.301 0.296 0.337225246297833
"236" 0.783 0.762 0.802 0.75036257986253
"237" 0.544 0.588 0.624 0.588238857381469
"238" 0.156 0.138 0.14 0.165348306662531
"239" 0.617 0.595 0.623 0.614621358042755
"240" 0.422 0.416 0.458 0.454787160557843
"241" 0.676 0.679 0.688 0.663453155915622
"242" 0.255 0.277 0.29 0.312131736701614
"243" 0.805 0.785 0.815 0.7587838417535
"244" 0.666 0.654 0.668 0.645019971707971
"245" 0.868 0.898 0.923 0.849383971687139
"246" 0.199 0.19 0.182 0.21278186775647
"247" 0.495 0.508 0.534 0.527158199179793
"248" 0.795 0.796 0.811 0.763053515367364
"249" 0.712 0.722 0.776 0.718334987799792
"250" 0.228 0.238 0.223 0.245769129699788
"251" 0.096 0.092 0.1 0.0986951571250848
"252" 0.548 0.54 0.572 0.563779770802591
"253" 0.686 0.697 0.732 0.688075359217309
"254" 0.447 0.457 0.481 0.476407490690386
"255" 0.136 0.134 0.14 0.143952503611031
"256" 0.89 0.892 0.906 0.833708967297679
"257" 0.887 0.89 0.904 0.837990080747827
"258" 0.898 0.922 0.936 0.860454299720284
"259" 0.283 0.307 0.314 0.332136513721382
"260" 0.101 0.113 0.126 0.10853694738878
"261" 0.898 0.905 0.902 0.854739073042288
"262" 0.56 0.546 0.559 0.574761418330066
"263" 0.416 0.401 0.412 0.446735938642272
"264" 0.598 0.621 0.603 0.60614294518656
"265" 0.621 0.626 0.637 0.616237834247477
"266" 0.255 0.268 0.265 0.297066345966174
"267" 0.756 0.753 0.794 0.741653678058806
"268" 0.285 0.303 0.298 0.324681607660412
"269" 0.625 0.638 0.642 0.638996245423183
"270" 0.581 0.595 0.615 0.602806758033076
"271" 0.061 0.067 0.066 0.0714743292542016
"272" 0.573 0.556 0.613 0.575986162311696
"273" 0.865 0.86 0.884 0.83296020157011
"274" 0.74 0.737 0.776 0.723537525037378
"275" 0.926 0.926 0.933 0.868621390676347
"276" 0.795 0.811 0.833 0.770315231410763
"277" 0.575 0.576 0.59 0.5999813480093
"278" 0.814 0.833 0.833 0.772631374252963
"279" 0.262 0.265 0.278 0.300724894634863
"280" 0.948 0.951 0.969 0.883512411114393
"281" 0.19 0.214 0.196 0.210179546023701
"282" 0.75 0.727 0.774 0.722939904465806
"283" 0.485 0.497 0.539 0.507801034235872
"284" 0.517 0.526 0.539 0.534066835552678
"285" 0.792 0.793 0.836 0.780312141509665
"286" 0.793 0.818 0.797 0.759257478044847
"287" 0.055 0.036 0.041 0.0443142375359832
"288" 0.146 0.18 0.169 0.182479825089492
"289" 0.189 0.186 0.165 0.198807101922394
"290" 0.105 0.101 0.107 0.105317109098043
"291" 0.407 0.412 0.38 0.425081124742257
"292" 0.477 0.476 0.486 0.501123440458327
"293" 0.768 0.733 0.756 0.716143157691985
"294" 0.512 0.516 0.534 0.541353641271055
"295" 0.305 0.366 0.349 0.363113107040163
"296" 0.617 0.627 0.645 0.636680375888248
"297" 0.004 0.007 0.013 0.00632147714857378
"298" 0.339 0.324 0.321 0.365077504633489
"299" 0.295 0.275 0.291 0.302062121505109
"300" 0.317 0.323 0.325 0.376984130567906
"301" 0.327 0.337 0.355 0.357621255910892
"302" 0.618 0.601 0.61 0.594126836588635
"303" 0.388 0.397 0.382 0.397839434646957
"304" 0.438 0.437 0.447 0.470970306145222
"305" 0.029 0.027 0.033 0.0289934592609662
"306" 0.385 0.416 0.423 0.4277676942008
"307" 0.933 0.923 0.941 0.886943795504128
"308" 0.532 0.513 0.513 0.538210914621587
"309" 0.598 0.586 0.605 0.602302366853553
"310" 0.568 0.572 0.601 0.565841437921885
"311" 0.157 0.157 0.148 0.163128364241244
"312" 0.138 0.152 0.17 0.1661404077697
"313" 0.112 0.106 0.122 0.123997160529744
"314" 0.484 0.449 0.45 0.483589118867398
"315" 0.583 0.577 0.591 0.599586182814283
"316" 0.154 0.163 0.151 0.177525867478568
"317" 0.529 0.549 0.548 0.557780648277198
"318" 0.479 0.473 0.472 0.491317234268852
"319" 0.572 0.548 0.546 0.576649636432133
"320" 0.501 0.504 0.525 0.508337940898092
"321" 0.595 0.599 0.645 0.620108306990244
"322" 0.774 0.757 0.792 0.747674190518854
"323" 0.839 0.848 0.855 0.787741678192088
"324" 0.683 0.68 0.745 0.684838649275796
"325" 0.439 0.423 0.444 0.470098990718964
"326" 0.184 0.182 0.197 0.226114253901011
"327" 0.437 0.456 0.45 0.481894726980223
"328" 0.594 0.618 0.651 0.62660964944096
"329" 0.51 0.53 0.53 0.541229726395354
"330" 0.454 0.461 0.466 0.471986275279215
"331" 0.068 0.062 0.069 0.0741400283445225
"332" 0.294 0.253 0.274 0.308444908412604
"333" 0.992 0.994 0.998 0.930597656032901
"334" 0.731 0.766 0.773 0.730288243651189
"335" 0.91 0.911 0.929 0.860783397250958
"336" 0.072 0.075 0.068 0.0794370201703113
"337" 0.895 0.902 0.93 0.84352685337928
"338" 0.026 0.032 0.018 0.0218619131210059
"339" 0.557 0.584 0.623 0.58781496487069
"340" 0.272 0.316 0.276 0.291071121507929
"341" 0.814 0.846 0.876 0.797422121500366
"342" 0.614 0.628 0.668 0.624173898105703
"343" 0.4 0.407 0.419 0.433533275290168
"344" 0.155 0.166 0.165 0.1826180726169
"345" 0.689 0.709 0.706 0.685176639368856
"346" 0.691 0.713 0.716 0.694287525605293
"347" 0.347 0.367 0.363 0.359950910984359
"348" 0.022 0.026 0.03 0.0220246688156616
"349" 0.46 0.444 0.497 0.486577022023189
"350" 0.426 0.464 0.464 0.480922100354308
"351" 0.162 0.158 0.176 0.185417225259128
"352" 0.044 0.042 0.045 0.0389607709058756
"353" 0.358 0.341 0.326 0.379263327081023
"354" 0.18 0.169 0.167 0.192199400546238
"355" 0.231 0.192 0.231 0.230229395521576
"356" 0.976 0.957 0.976 0.917411435368684
"357" 0.809 0.801 0.82 0.76829731590999
"358" 0.811 0.798 0.84 0.773571543851573
"359" 0.421 0.415 0.432 0.447087727198644
"360" 0.667 0.69 0.708 0.683366964686292
"361" 0.925 0.937 0.954 0.876186461436453
"362" 0.09 0.104 0.095 0.0968201650635857
"363" 0.154 0.15 0.153 0.16159494765861
"364" 0.028 0.017 0.028 0.0179416086179934
"365" 0.825 0.813 0.869 0.786180824570571
"366" 0.222 0.19 0.22 0.229964943638271
"367" 0.283 0.276 0.303 0.317069591965419
"368" 0.846 0.844 0.862 0.801085416660357
"369" 0.291 0.256 0.269 0.304521461867603
"370" 0.853 0.869 0.891 0.823492349201369
"371" 0.278 0.285 0.289 0.303302941082844
"372" 0.126 0.122 0.127 0.134290425050965
"373" 0.626 0.626 0.641 0.62741786483584
"374" 0.323 0.323 0.33 0.345006252252517
"375" 0.935 0.931 0.952 0.879170587052224
"376" 0.752 0.754 0.786 0.72788035523486
"377" 0.089 0.112 0.112 0.102478730866229
"378" 0.457 0.456 0.468 0.490243450051862
"379" 0.633 0.658 0.664 0.635639810730439
"380" 0.279 0.248 0.262 0.292124260527931
"381" 0.403 0.326 0.359 0.402536362415072
"382" 0.958 0.96 0.977 0.899829184588311
"383" 0.788 0.797 0.793 0.759205354153825
"384" 0.983 0.986 0.985 0.936943506997459
"385" 0.382 0.411 0.443 0.432070265634241
"386" 0.229 0.244 0.242 0.273075805674675
"387" 0.875 0.901 0.922 0.832778710837623
"388" 0.464 0.451 0.501 0.497276089679327
"389" 0.505 0.523 0.528 0.518357848944456
"390" 0.355 0.327 0.388 0.389030896093124
"391" 0.941 0.948 0.948 0.886098311341104
"392" 0.942 0.936 0.962 0.888766502998259
"393" 0.151 0.156 0.181 0.16820127097534
"394" 0.189 0.182 0.191 0.20268937044738
"395" 0.138 0.156 0.132 0.160363217787561
"396" 0.134 0.125 0.106 0.127658587591964
"397" 0.527 0.544 0.552 0.534114079570791
"398" 0.169 0.156 0.178 0.184626154485481
"399" 0.65 0.665 0.697 0.652294475863576
"400" 0.356 0.37 0.373 0.39185246508055
"401" 0.266 0.289 0.258 0.306447111262652
"402" 0.18 0.196 0.2 0.209923575498131
"403" 0.85 0.835 0.853 0.798690030915084
"404" 0.837 0.837 0.86 0.79238887113456
"405" 0.386 0.347 0.344 0.379867911769777
"406" 0.605 0.601 0.609 0.591388741762121
"407" 0.179 0.178 0.174 0.192228979841074
"408" 0.535 0.539 0.559 0.546935040162436
"409" 0.503 0.524 0.574 0.537377330249146
"410" 0.049 0.047 0.062 0.0551882069370001
"411" 0.322 0.312 0.295 0.331094121589003
"412" 0.342 0.338 0.348 0.36847707125715
"413" 0.126 0.136 0.144 0.133457111351158
"414" 0.266 0.236 0.224 0.252023362352202
"415" 0.696 0.727 0.752 0.705127806547816
"416" 0.593 0.629 0.65 0.623643942809679
"417" 0.076 0.066 0.059 0.0589365168960413
"418" 0.719 0.705 0.739 0.685217878818168
"419" 0.837 0.852 0.886 0.81954407547748
"420" 0.551 0.53 0.567 0.554715173591688
"421" 0.523 0.499 0.537 0.534576212723211
"422" 0.085 0.087 0.103 0.0988951605872885
"423" 0.302 0.309 0.325 0.3478258692098
"424" 0.152 0.153 0.146 0.159764942681117
"425" 0.466 0.433 0.448 0.46399610831961
"426" 0.62 0.626 0.636 0.619016198089238
"427" 0.372 0.346 0.366 0.383283228864381
"428" 0.216 0.218 0.222 0.24708954407587
"429" 0.476 0.484 0.483 0.496777103204337
"430" 0.231 0.229 0.226 0.263658682435175
"431" 0.343 0.398 0.38 0.390832129252533
"432" 0.833 0.805 0.848 0.77978294681019
"433" 0.327 0.312 0.318 0.35791111436193
"434" 0.538 0.527 0.53 0.535803866420842
"435" 0.91 0.912 0.922 0.865238461847258
"436" 0.792 0.799 0.825 0.757994220103879
"437" 0.732 0.739 0.735 0.705506815808159
"438" 0.959 0.973 0.962 0.906778575572865
"439" 0.925 0.923 0.937 0.857328271149763
"440" 0.007 0.01 0.012 0.00695502114260838
"441" 0.124 0.142 0.15 0.143753004547714
"442" 0.001 0 0 0.000513790149911597
"443" 0.209 0.209 0.213 0.236803395769591
"444" 0.847 0.847 0.887 0.815610230951327
"445" 0.394 0.367 0.402 0.413797638704258
"446" 0.34 0.358 0.305 0.373419931490574
"447" 0.529 0.547 0.53 0.5496805518812
"448" 0.244 0.247 0.278 0.267861946807541
"449" 0.827 0.831 0.841 0.789519977353178
"450" 0.446 0.41 0.449 0.450254789226016
"451" 0.637 0.662 0.691 0.647173353273667
"452" 0.585 0.554 0.612 0.579840834958479
"453" 0.649 0.679 0.662 0.655919962666791
"454" 0.565 0.575 0.557 0.573457486087171
"455" 0.813 0.825 0.815 0.790958848168713
"456" 0.329 0.333 0.34 0.357219218633585
"457" 0.435 0.436 0.469 0.463294197840805
"458" 0.86 0.86 0.867 0.790413292926797
"459" 0.466 0.479 0.512 0.497846648269494
"460" 0.489 0.494 0.51 0.518103915439105
"461" 0.886 0.904 0.904 0.84740465202628
"462" 0.631 0.662 0.677 0.654223599858482
"463" 0.149 0.187 0.166 0.181170764314251
"464" 0.595 0.617 0.621 0.603966589547181
"465" 0.808 0.824 0.832 0.773267658835184
"466" 0.817 0.842 0.874 0.791249617533538
"467" 0.496 0.506 0.475 0.520830132491255
"468" 0.879 0.868 0.898 0.816730906350688
"469" 0.464 0.446 0.481 0.488468070963422
"470" 0.284 0.253 0.28 0.308430811252135
"471" 0.643 0.631 0.64 0.64510201655016
"472" 0.16 0.172 0.146 0.175271997878506
"473" 0.786 0.786 0.792 0.754148276649175
"474" 0.803 0.826 0.842 0.784049922389027
"475" 0.308 0.323 0.313 0.349448529586082
"476" 0.255 0.268 0.268 0.283669044832358
"477" 0.168 0.142 0.18 0.184620751779007
"478" 0.558 0.549 0.597 0.568571102011033
"479" 0.832 0.811 0.829 0.765484789443519
"480" 0.977 0.983 0.992 0.930116671519157
"481" 0.755 0.746 0.751 0.711808919807182
"482" 0.511 0.563 0.545 0.546309854937527
"483" 0.353 0.368 0.344 0.381173215902067
"484" 0.394 0.385 0.39 0.42475019442141
"485" 0.533 0.568 0.561 0.574027576155183
"486" 0.895 0.88 0.903 0.836835225984222
"487" 0.082 0.055 0.068 0.07482117050043
"488" 0.393 0.397 0.391 0.416109031306973
"489" 0.895 0.892 0.931 0.847365752169149
"490" 0.153 0.163 0.16 0.18128161768293
"491" 0.929 0.94 0.959 0.888189906561238
"492" 0.174 0.155 0.177 0.19192054307435
"493" 0.456 0.442 0.455 0.460854686055966
"494" 0.674 0.692 0.665 0.668198188452145
"495" 0.502 0.555 0.52 0.533718274150433
"496" 0.503 0.472 0.511 0.515184094560874
"497" 0.977 0.973 0.987 0.928366404054687
"498" 0.839 0.84 0.846 0.793557503842094
"499" 0.082 0.069 0.082 0.088447631874412
"500" 0.36 0.364 0.375 0.399693665061207
"501" 0.696 0.69 0.714 0.67316815480275
"502" 0.68 0.679 0.717 0.673845523474774
"503" 0.692 0.675 0.685 0.679109633972289
"504" 0.838 0.801 0.825 0.770935548259029
"505" 0.816 0.817 0.834 0.786536602206253
"506" 0.748 0.779 0.8 0.746405021960085
"507" 0.723 0.744 0.728 0.708023762842287
"508" 0.073 0.077 0.064 0.0778989445231117
"509" 0.12 0.107 0.108 0.118730132496146
"510" 0.873 0.872 0.895 0.835934198604573
"511" 0.092 0.096 0.109 0.108269071246143
"512" 0.339 0.344 0.335 0.361661056955093
"513" 0.288 0.264 0.289 0.316939000347647
"514" 0.573 0.611 0.613 0.599363249716693
"515" 0.352 0.365 0.365 0.402747063981967
"516" 0.681 0.681 0.699 0.670950193871046
"517" 0.904 0.92 0.946 0.862829441906164
"518" 0.793 0.798 0.808 0.764674533778655
"519" 0.607 0.579 0.624 0.603443481961951
"520" 0.933 0.921 0.936 0.869457335525254
"521" 0.816 0.815 0.836 0.785800632518455
"522" 0.721 0.691 0.746 0.69024239358967
"523" 0.18 0.217 0.202 0.219390060679066
"524" 0.097 0.102 0.092 0.0992629407101826
"525" 0.656 0.65 0.672 0.659504376035646
"526" 0.28 0.263 0.266 0.304535469007435
"527" 0.93 0.924 0.951 0.883656689335002
"528" 0.423 0.416 0.416 0.44392949024246
"529" 0.799 0.791 0.827 0.76464988829855
"530" 0.549 0.575 0.594 0.57845603916572
"531" 0.463 0.476 0.491 0.490155808443446
"532" 0.433 0.436 0.478 0.461245183750806
"533" 0.694 0.674 0.666 0.669835524644875
"534" 0.053 0.046 0.048 0.0456130507011664
"535" 0.145 0.152 0.139 0.163034694158155
"536" 0.749 0.758 0.779 0.737521359722619
"537" 0.14 0.112 0.134 0.134100683161804
"538" 0.822 0.837 0.851 0.791782334851213
"539" 0.383 0.408 0.369 0.407023932529495
"540" 0.346 0.328 0.352 0.378322389844877
"541" 0.626 0.634 0.653 0.643762669608702
"542" 0.816 0.813 0.851 0.781856290001494
"543" 0.061 0.056 0.071 0.0687874009597395
"544" 0.976 0.982 0.988 0.922234629244522
"545" 0.723 0.728 0.75 0.708628083911387
"546" 0.017 0.008 0.017 0.015212664714376
"547" 0.795 0.764 0.779 0.754998736762449
"548" 0.679 0.65 0.676 0.661655970161257
"549" 0.001 0.001 0.004 0.00129011008082591
"550" 0.407 0.361 0.407 0.421448378721811
"551" 0.552 0.571 0.584 0.57259740397215
"552" 0.605 0.63 0.656 0.626446732571012
"553" 0.551 0.561 0.574 0.581505420627439
"554" 0.626 0.578 0.64 0.614930188387183
"555" 0.202 0.212 0.216 0.225463969654199
"556" 0.28 0.234 0.277 0.273282523381363
"557" 0.402 0.416 0.404 0.408619367414942
"558" 0.009 0.017 0.012 0.00897433865650232
"559" 0.559 0.529 0.569 0.573179468699353
"560" 0.786 0.804 0.826 0.77209846255496
"561" 0.353 0.355 0.345 0.381946903270892
"562" 0.74 0.723 0.759 0.70668122651907
"563" 0.055 0.076 0.076 0.0666585820518196
"564" 0.445 0.488 0.477 0.494991378695892
"565" 0.319 0.297 0.296 0.33688350642075
"566" 0.701 0.668 0.705 0.668271371104634
"567" 0.379 0.397 0.381 0.402539510311538
"568" 0.258 0.255 0.248 0.272079783549516
"569" 0.297 0.293 0.288 0.312798352741966
"570" 0.69 0.684 0.695 0.675834398200408
"571" 0.778 0.785 0.794 0.750621135668986
"572" 0.718 0.685 0.724 0.689164183921945
"573" 0.209 0.193 0.199 0.234351820880653
"574" 0.804 0.804 0.849 0.779682991154114
"575" 0.748 0.752 0.796 0.722504420200463
"576" 0.502 0.5 0.488 0.515052912016892
"577" 0.273 0.29 0.282 0.319523972082311
"578" 0.812 0.826 0.817 0.780936491433729
"579" 0.504 0.478 0.509 0.511838162322422
"580" 0.664 0.668 0.678 0.659945340156455
