"A" "B" "P" "BT"
"44" 0.869 0.877 0.893 0.812755906945785
"45" 0.968 0.973 0.985 0.91240484301147
"46" 0.855 0.843 0.863 0.808953206328744
"47" 0.977 0.988 0.988 0.942113424623312
"48" 0.383 0.41 0.386 0.41361929745727
"49" 0.406 0.42 0.447 0.418542603305776
"50" 0.645 0.662 0.682 0.645217555586014
"51" 0.505 0.536 0.566 0.552652876910893
"52" 0.819 0.815 0.809 0.782372275375462
"53" 0.814 0.836 0.851 0.788461641136281
"54" 0.771 0.754 0.776 0.729728857974241
"55" 0.827 0.81 0.812 0.78147558097358
"56" 0.966 0.965 0.978 0.906501498851269
"57" 0.785 0.779 0.818 0.744891783911499
"58" 0.582 0.576 0.591 0.586707218432633
"59" 0.007 0.011 0.01 0.00686366204841748
"60" 0.768 0.75 0.796 0.743216694479494
"61" 0.915 0.931 0.943 0.880786314682633
"62" 0.779 0.805 0.817 0.763968463128288
"63" 0.271 0.279 0.3 0.299022791843217
"64" 0.437 0.49 0.479 0.496747099894796
"65" 0.615 0.612 0.665 0.636264414328373
"66" 0.516 0.502 0.545 0.530525245762741
"67" 0.029 0.028 0.033 0.0253435124079519
"68" 0.794 0.814 0.83 0.773263957357807
"69" 0.071 0.065 0.053 0.069215030232301
"70" 0.808 0.812 0.865 0.78300277154741
"71" 0.598 0.57 0.623 0.604879749154625
"72" 0.1 0.074 0.073 0.0835946629477001
"73" 0.036 0.033 0.024 0.0323771054249365
"74" 0.264 0.258 0.265 0.289908273563702
"75" 0.736 0.728 0.76 0.717711563728705
"76" 0.257 0.267 0.27 0.307133609133257
"77" 0.014 0.014 0.015 0.0105752764014042
"78" 0.02 0.022 0.016 0.014625692047231
"79" 0.733 0.719 0.756 0.718608987186481
"80" 0.716 0.76 0.783 0.734860130375085
"81" 0.15 0.165 0.178 0.179510867582603
"82" 0.414 0.45 0.445 0.45499197984888
"83" 0.432 0.448 0.441 0.453038901525802
"84" 0.457 0.433 0.429 0.47387179482686
"85" 0.268 0.263 0.275 0.29522174618491
"86" 0.323 0.33 0.371 0.363056128618631
"87" 0.207 0.201 0.204 0.227965375219803
"88" 0.458 0.466 0.453 0.474235436848201
"89" 0.338 0.36 0.352 0.381335508340469
"90" 0.359 0.34 0.359 0.367053049799924
"91" 0.586 0.609 0.625 0.605604568817962
"92" 0.83 0.826 0.865 0.799673933564232
"93" 0.042 0.041 0.043 0.0432636267252783
"94" 0.624 0.648 0.645 0.637009269626585
"95" 0.622 0.618 0.607 0.605856520115735
"96" 0.13 0.127 0.139 0.137195267914966
"97" 0.827 0.811 0.869 0.783152126054293
"98" 0.961 0.971 0.971 0.92395058811497
"99" 0.443 0.464 0.486 0.487643015735377
"100" 0.83 0.844 0.853 0.801537405493941
"101" 0.187 0.17 0.187 0.197360742845072
"102" 0.634 0.623 0.649 0.622374747835016
"103" 0.203 0.194 0.211 0.231356218650569
"104" 0.569 0.556 0.626 0.589155457697713
"105" 0.225 0.228 0.221 0.24236534446757
"106" 0.052 0.059 0.061 0.0541845330432409
"107" 0.317 0.322 0.324 0.334397772174283
"108" 0.762 0.789 0.801 0.738954430396835
"109" 0.924 0.915 0.925 0.853775905990098
"110" 0.547 0.573 0.564 0.565615855767449
"111" 0.133 0.173 0.168 0.161708506626693
"112" 0.908 0.906 0.93 0.866118529940511
"113" 0.653 0.67 0.714 0.660195098029471
"114" 0.629 0.678 0.671 0.65640539625215
"115" 0.812 0.793 0.803 0.760092278363032
"116" 0.238 0.264 0.283 0.284279448941337
"117" 0.252 0.282 0.268 0.291969006106293
"118" 0.53 0.544 0.568 0.566291555683567
"119" 0.343 0.354 0.354 0.374737665659449
"120" 0.499 0.503 0.526 0.526407315324714
"121" 0.476 0.527 0.502 0.505948780853722
"122" 0.292 0.264 0.27 0.303895707973145
"123" 0.046 0.058 0.057 0.0558363778036763
"124" 0.367 0.381 0.355 0.395880516274356
"125" 0.779 0.789 0.812 0.750658163072538
"126" 0.688 0.716 0.743 0.699593555906991
"127" 0.491 0.49 0.489 0.488378057214511
"128" 0.208 0.201 0.188 0.225678288769132
"129" 0.064 0.041 0.057 0.0509061571536591
"130" 0.593 0.602 0.633 0.604892571283422
"131" 0.124 0.138 0.109 0.129817824993372
"132" 0.38 0.357 0.36 0.399208704069859
"133" 0.042 0.052 0.04 0.0396581448634322
"134" 0.406 0.433 0.417 0.447808551100297
"135" 0.857 0.852 0.852 0.791130475940778
"136" 0.748 0.782 0.775 0.737740857531831
"137" 0.393 0.423 0.438 0.46357400328423
"138" 0.244 0.212 0.206 0.231377371779505
"139" 0.668 0.682 0.696 0.662979164780788
"140" 0.155 0.163 0.158 0.187053347243067
"141" 0.969 0.97 0.979 0.926448704637552
"142" 0.61 0.595 0.6 0.605823272385698
"143" 0.239 0.25 0.252 0.27440934435233
"144" 0.548 0.545 0.55 0.54900700134727
"145" 0.258 0.25 0.279 0.280404184853057
"146" 0.37 0.437 0.408 0.439321248856127
"147" 0.275 0.279 0.279 0.297444947529945
"148" 0.75 0.728 0.754 0.708042510079767
"149" 0.391 0.421 0.395 0.423527359400792
"150" 0.136 0.135 0.152 0.152007932665452
"151" 0.919 0.924 0.929 0.876883717882517
"152" 0.672 0.715 0.698 0.681661381190768
"153" 0.138 0.131 0.142 0.158183708107834
"154" 0.456 0.45 0.466 0.473971954999665
"155" 0.169 0.174 0.172 0.182239087027476
"156" 0.812 0.838 0.843 0.777369206042018
"157" 0.242 0.243 0.244 0.276684098128886
"158" 0.61 0.604 0.615 0.61450097846512
"159" 0.656 0.688 0.667 0.641250222989298
"160" 0.273 0.273 0.271 0.300830051090134
"161" 0.141 0.149 0.162 0.162887772818432
"162" 0.588 0.587 0.598 0.589023582296848
"163" 0.789 0.77 0.797 0.738420445955866
"164" 0.236 0.257 0.25 0.271083846519578
"165" 0.787 0.808 0.829 0.778311575451734
"166" 0.175 0.18 0.18 0.200584572940762
"167" 0.612 0.614 0.643 0.618550485009047
"168" 0.52 0.498 0.542 0.545027079913146
"169" 0.553 0.593 0.618 0.59774523208794
"170" 0.68 0.715 0.742 0.693999345014457
"171" 0.373 0.352 0.391 0.400742795496422
"172" 0.253 0.241 0.256 0.270822330517574
"173" 0.319 0.317 0.339 0.357572248009451
"174" 0.664 0.671 0.678 0.647523168524014
"175" 0.689 0.67 0.702 0.677239167003288
"176" 0.204 0.209 0.218 0.255686097816749
"177" 0.778 0.791 0.779 0.743405415626187
"178" 0.538 0.547 0.531 0.551803434184223
"179" 0.367 0.376 0.39 0.412553381514907
"180" 0.45 0.484 0.482 0.496472051770265
"181" 0.049 0.055 0.04 0.04927015780986
"182" 0.273 0.268 0.257 0.296166928526207
"183" 0.162 0.155 0.177 0.199543009583817
"184" 0.311 0.296 0.295 0.317439843441996
"185" 0.307 0.333 0.333 0.3527092479916
"186" 0.161 0.161 0.154 0.160399690397474
"187" 0.743 0.722 0.746 0.711101709255478
"188" 0.984 0.977 0.986 0.942098414857732
"189" 0.02 0.029 0.026 0.0232140344270857
"190" 0.47 0.454 0.449 0.48031799481992
"191" 0.127 0.123 0.116 0.148946370137558
"192" 0.079 0.084 0.084 0.0889954348584501
"193" 0.344 0.345 0.32 0.361457399575096
"194" 0.18 0.197 0.203 0.206105753161967
"195" 0.109 0.101 0.086 0.111794726227127
"196" 0.146 0.182 0.168 0.170193467827899
"197" 0.926 0.918 0.941 0.8728287876061
"198" 0.887 0.901 0.925 0.852861050827639
"199" 0.127 0.111 0.124 0.138711229899701
"200" 0.743 0.763 0.791 0.720664358535032
"201" 0.709 0.684 0.703 0.67672750832515
"202" 0.472 0.499 0.549 0.512354219005614
"203" 0.219 0.209 0.227 0.249219668829627
"204" 0.5 0.49 0.477 0.504345044727313
"205" 0.647 0.648 0.673 0.660086119771464
"206" 0.4 0.378 0.366 0.414315609125934
"207" 0.647 0.64 0.659 0.634261717191819
"208" 0.345 0.37 0.388 0.395814375146687
"209" 0.651 0.642 0.673 0.64113921863403
"210" 0.038 0.038 0.04 0.0368638269090089
"211" 0.203 0.193 0.18 0.216269665330134
"212" 0.415 0.429 0.442 0.450902624287523
"213" 0.022 0.023 0.016 0.017168911935236
"214" 0.119 0.103 0.125 0.128014062051094
"215" 0.315 0.293 0.318 0.330365794936543
"216" 0.673 0.673 0.704 0.668066699535311
"217" 0.378 0.368 0.363 0.399373324998775
"218" 0.556 0.567 0.59 0.581895448544961
"219" 0.276 0.305 0.319 0.315792782169144
"220" 0.916 0.937 0.932 0.875165718662492
"221" 0.125 0.138 0.151 0.14492654451509
"222" 0.234 0.203 0.245 0.244605060220495
"223" 0.28 0.269 0.3 0.293545532537449
"224" 0.212 0.273 0.24 0.262462611800882
"225" 0.545 0.567 0.577 0.565117610877678
"226" 0.842 0.854 0.894 0.82022554853882
"227" 0.905 0.912 0.935 0.860964857479602
"228" 0.277 0.236 0.284 0.283090112562099
"229" 0.061 0.036 0.062 0.0550171930833786
"230" 0.56 0.547 0.538 0.570937845935171
"231" 0.741 0.731 0.753 0.703814814729052
"232" 0.372 0.375 0.374 0.384801776197492
"233" 0.24 0.248 0.233 0.277468179777688
"234" 0.655 0.675 0.692 0.668291558475574
"235" 0.687 0.685 0.754 0.673780061952691
"236" 0.167 0.167 0.168 0.190860259987301
"237" 0.209 0.204 0.203 0.234397508516911
"238" 0.318 0.309 0.332 0.32467734242021
"239" 0.679 0.69 0.706 0.662114416847518
"240" 0.888 0.895 0.916 0.851452489690394
"241" 0.729 0.744 0.771 0.734193332578734
"242" 0.141 0.132 0.137 0.146001270453371
"243" 0.951 0.967 0.97 0.915555926144415
"244" 0.53 0.522 0.547 0.537420333829312
"245" 0.087 0.094 0.086 0.0870630450703738
"246" 0.223 0.203 0.24 0.24192018007001
"247" 0.596 0.577 0.609 0.597162994074126
"248" 0.602 0.6 0.632 0.608707187009966
"249" 0.051 0.054 0.05 0.0530288616112994
"250" 0.068 0.063 0.06 0.0630181907092998
"251" 0.297 0.292 0.317 0.327222786063673
"252" 0.711 0.715 0.733 0.701986974950418
"253" 0.494 0.512 0.538 0.537418838919707
"254" 0.214 0.239 0.24 0.263620306574763
"255" 0.887 0.911 0.915 0.866347470457298
"256" 0.657 0.685 0.703 0.666665114940801
"257" 0.653 0.633 0.648 0.633248728839986
"258" 0.561 0.535 0.57 0.573877882512587
"259" 0.988 0.993 0.998 0.95934560876162
"260" 0.929 0.911 0.946 0.875372248358576
"261" 0.177 0.197 0.17 0.212605281263197
"262" 0.339 0.33 0.344 0.368322993745839
"263" 0.183 0.197 0.176 0.201767958565137
"264" 0.753 0.767 0.793 0.730197579535961
"265" 0.339 0.371 0.38 0.390404562398244
"266" 0.482 0.509 0.508 0.526556100160623
"267" 0.355 0.368 0.387 0.403374876748228
"268" 0.621 0.637 0.648 0.620379956580992
"269" 0.656 0.636 0.658 0.638171394110883
"270" 0.049 0.05 0.037 0.0463077514773661
"271" 0.453 0.475 0.479 0.486111583422082
"272" 0.811 0.841 0.848 0.787064080640429
"273" 0.41 0.391 0.421 0.452632374450187
"274" 0.313 0.337 0.318 0.340041740051764
"275" 0.521 0.488 0.541 0.525740280636928
"276" 0.85 0.861 0.896 0.82314282816421
"277" 0.474 0.488 0.48 0.498937042467284
"278" 0.407 0.41 0.415 0.423375133857297
"279" 0.113 0.096 0.098 0.11300597608301
"280" 0.502 0.473 0.505 0.497607568582592
"281" 0.44 0.45 0.445 0.466189287099789
"282" 0.286 0.265 0.296 0.29635447409202
"283" 0.547 0.564 0.577 0.591236932429168
"284" 0.237 0.238 0.268 0.270222277703613
"285" 0.41 0.39 0.413 0.411070623824929
"286" 0.011 0.011 0.01 0.00666095945069456
"287" 0.785 0.772 0.793 0.745820470430843
"288" 0.297 0.275 0.281 0.324034284339002
"289" 0.408 0.433 0.406 0.452929145557423
"290" 0.767 0.779 0.807 0.752980203975944
"291" 0.966 0.97 0.978 0.915280413394637
"292" 0.842 0.853 0.875 0.801304591819953
"293" 0.468 0.452 0.486 0.49869752614654
"294" 0.267 0.284 0.295 0.292366943550203
"295" 0.691 0.678 0.715 0.682006670029669
"296" 0.223 0.236 0.226 0.240504095460892
"297" 0.021 0.024 0.036 0.0301552163764309
"298" 0.906 0.922 0.912 0.845962815865182
"299" 0.062 0.069 0.052 0.0650538158289297
"300" 0.976 0.985 0.992 0.930920801737482
"301" 0.147 0.151 0.13 0.151538679650511
"302" 0.146 0.124 0.13 0.141106522514564
"303" 0.222 0.227 0.235 0.254784908926044
"304" 0.749 0.738 0.754 0.714988509464475
"305" 0.396 0.397 0.434 0.437645589294083
"306" 0.917 0.912 0.925 0.851407129202318
"307" 0.426 0.384 0.414 0.430080654003661
"308" 0.239 0.244 0.264 0.27841450095043
"309" 0.107 0.142 0.139 0.138788061454935
"310" 0.969 0.972 0.981 0.934160826597062
"311" 0.524 0.488 0.541 0.532767232323734
"312" 0.939 0.964 0.96 0.888008052824886
"313" 0.846 0.817 0.868 0.788773531603179
"314" 0.764 0.764 0.8 0.730342760383242
"315" 0.415 0.437 0.464 0.47646666197104
"316" 0.317 0.336 0.3 0.344685219577902
"317" 0.532 0.54 0.532 0.545831079905015
"318" 0.471 0.501 0.506 0.510485442126009
"319" 0.66 0.626 0.673 0.646415867598089
"320" 0.304 0.325 0.305 0.324892772600186
"321" 0.819 0.817 0.838 0.785970515061554
"322" 0.5 0.475 0.518 0.534761479445346
"323" 0.572 0.522 0.577 0.552578742310037
"324" 0.738 0.736 0.755 0.723949510146586
"325" 0.907 0.903 0.928 0.839464559131627
"326" 0.703 0.689 0.713 0.681331844293577
"327" 0.608 0.622 0.656 0.631966747260342
"328" 0.04 0.026 0.024 0.0246033783379732
"329" 0.014 0.017 0.01 0.00941139852924422
"330" 0.289 0.289 0.283 0.321308862450763
"331" 0.96 0.948 0.969 0.909196170940545
"332" 0.891 0.906 0.928 0.823088130248266
"333" 0.034 0.03 0.031 0.0316911037678195
"334" 0.187 0.191 0.188 0.214617957394244
"335" 0.104 0.126 0.123 0.126741075801418
"336" 0.773 0.716 0.78 0.71325594811127
"337" 0.174 0.16 0.149 0.186168948920478
"338" 0.325 0.353 0.335 0.359198386180794
"339" 0.105 0.106 0.083 0.0869809188014091
"340" 0.318 0.346 0.345 0.353861124585375
"341" 0.61 0.636 0.643 0.612550357238714
"342" 0.071 0.081 0.068 0.069758776603092
"343" 0.564 0.593 0.597 0.583314581605066
"344" 0.25 0.26 0.258 0.275050930820538
"345" 0.722 0.733 0.751 0.700311204861119
"346" 0.66 0.665 0.686 0.6405124866916
"347" 0.786 0.74 0.792 0.73371822943814
"348" 0.133 0.139 0.132 0.151440850135298
"349" 0.361 0.375 0.391 0.400319974919921
"350" 0.189 0.193 0.191 0.193778540433239
"351" 0.206 0.21 0.228 0.25685094555673
"352" 0.928 0.928 0.949 0.880903315716087
"353" 0.837 0.843 0.858 0.799606706400435
"354" 0.41 0.396 0.466 0.434640841065948
"355" 0.821 0.837 0.865 0.794191654379449
"356" 0.231 0.2 0.221 0.25377159161063
"357" 0.444 0.445 0.435 0.465237022254378
"358" 0.606 0.6 0.626 0.601383039388047
"359" 0.626 0.638 0.645 0.636646042346442
"360" 0.977 0.986 0.984 0.931145317485885
"361" 0.845 0.852 0.88 0.809396034652383
"362" 0.447 0.467 0.482 0.48519489730889
"363" 0.876 0.877 0.92 0.820778969973342
"364" 0.226 0.238 0.239 0.254679930525546
"365" 0.326 0.296 0.323 0.335486616481689
"366" 0.242 0.239 0.261 0.271154305644123
"367" 0.129 0.11 0.125 0.136143309780412
"368" 0.118 0.112 0.125 0.130852964221218
"369" 0.033 0.031 0.034 0.0257141339726092
"370" 0.405 0.362 0.401 0.41535052853928
"371" 0.95 0.955 0.976 0.918164360846032
"372" 0.115 0.128 0.14 0.134740128275298
"373" 0.29 0.249 0.293 0.292373159492549
"374" 0.571 0.611 0.584 0.586341530183914
"375" 0.692 0.69 0.715 0.69149564204732
"376" 0.725 0.719 0.743 0.69422924497719
"377" 0.44 0.438 0.496 0.470116026434756
"378" 0.931 0.945 0.959 0.891601307005667
"379" 0.042 0.037 0.042 0.0364107956110704
"380" 0.136 0.154 0.157 0.16368450023801
"381" 0.071 0.062 0.072 0.0681726696315368
"382" 0.792 0.812 0.814 0.765432461051248
"383" 0.578 0.556 0.589 0.575699065344364
"384" 0.894 0.891 0.918 0.849039979798391
"385" 0.629 0.583 0.651 0.601326862527949
"386" 0.633 0.647 0.657 0.646339552559118
"387" 0.701 0.711 0.752 0.710169082379752
"388" 0.756 0.766 0.782 0.739592439717933
"389" 0.573 0.603 0.583 0.589328774735241
"390" 0.729 0.743 0.759 0.709246442262339
"391" 0.855 0.882 0.907 0.824586135200075
"392" 0.379 0.407 0.403 0.415066622018653
"393" 0.115 0.085 0.089 0.104627165741905
"394" 0.137 0.153 0.143 0.166906354503936
"395" 0.219 0.255 0.249 0.274953440999691
"396" 0.196 0.185 0.192 0.203001102566366
"397" 0.318 0.33 0.321 0.344207440424228
"398" 0.28 0.288 0.281 0.303127802497542
"399" 0.778 0.763 0.784 0.739575282131254
"400" 0.323 0.327 0.327 0.364923668896221
"401" 0.088 0.091 0.1 0.0992894739811673
"402" 0.792 0.814 0.829 0.785116192893459
"403" 0.672 0.676 0.731 0.670466143247705
"404" 0.976 0.977 0.98 0.906892559380223
"405" 0.913 0.905 0.947 0.866593319054526
"406" 0.53 0.548 0.559 0.550990631175956
"407" 0.489 0.481 0.516 0.519568316907613
"408" 0.312 0.309 0.31 0.339468656362234
"409" 0.742 0.718 0.749 0.713680489383863
"410" 0.424 0.395 0.393 0.422998300505302
"411" 0.494 0.481 0.485 0.51274169052837
"412" 0.378 0.401 0.413 0.412904490595105
"413" 0.102 0.101 0.083 0.107422758577844
"414" 0.86 0.837 0.821 0.801383804739536
"415" 0.563 0.574 0.592 0.577156518280784
"416" 0.738 0.75 0.749 0.710469617736691
"417" 0.942 0.958 0.967 0.876905795764271
"418" 0.78 0.768 0.805 0.752510684969874
"419" 0.365 0.367 0.407 0.412685113471409
"420" 0.406 0.389 0.435 0.442289587491651
"421" 0.198 0.181 0.182 0.206276987130267
"422" 0.714 0.671 0.729 0.681390196713143
"423" 0.515 0.513 0.491 0.52511922807814
"424" 0.808 0.809 0.827 0.765843819017934
"425" 0.277 0.297 0.3 0.323895496032131
"426" 0.52 0.547 0.486 0.534086405734328
"427" 0.626 0.637 0.677 0.637222984350664
"428" 0.53 0.543 0.556 0.55183135812552
"429" 0.542 0.585 0.607 0.572379637556496
"430" 0.232 0.214 0.244 0.252978432038431
"431" 0.241 0.225 0.229 0.25596640488552
"432" 0.398 0.43 0.414 0.425768746069482
"433" 0.345 0.323 0.344 0.355331293326218
"434" 0.274 0.257 0.283 0.294753777838977
"435" 0.542 0.496 0.51 0.520470334562676
"436" 0.402 0.412 0.435 0.446221190130496
"437" 0.156 0.143 0.17 0.176220707116207
"438" 0.156 0.129 0.132 0.159691585871212
"439" 0.626 0.631 0.648 0.611572285762103
"440" 0.04 0.047 0.045 0.0496999499436923
"441" 0.603 0.602 0.643 0.621196678954671
"442" 0.46 0.459 0.457 0.486843035892189
"443" 0.595 0.597 0.594 0.587383558871056
"444" 0.051 0.045 0.046 0.0465884868449039
"445" 0.39 0.408 0.416 0.447658432999389
"446" 0.902 0.936 0.945 0.856788966610285
"447" 0.432 0.461 0.481 0.473294367436241
"448" 0.513 0.501 0.52 0.532244195086488
"449" 0.093 0.078 0.074 0.0944948487713706
"450" 0.039 0.063 0.057 0.0600355452011291
"451" 0.72 0.732 0.764 0.723116679003404
"452" 0.985 0.983 0.992 0.940010201113096
"453" 0.793 0.788 0.82 0.753907244836995
"454" 0.552 0.568 0.54 0.556326244947767
"455" 0.287 0.27 0.302 0.310262471684682
"456" 0.396 0.388 0.412 0.429656046203377
"457" 0.405 0.422 0.432 0.436316741020017
"458" 0.23 0.19 0.21 0.245610667013015
"459" 0.406 0.434 0.42 0.448699036396144
"460" 0.305 0.301 0.288 0.325808944051801
"461" 0.656 0.695 0.69 0.664265640266582
"462" 0.916 0.914 0.941 0.866025625149909
"463" 0.189 0.203 0.194 0.221302105168909
"464" 0.72 0.731 0.742 0.714974160478618
"465" 0.437 0.439 0.459 0.4483171255921
"466" 0.329 0.346 0.307 0.357585695930091
"467" 0.688 0.719 0.747 0.675456681079041
"468" 0.762 0.716 0.768 0.723826840296746
"469" 0.835 0.82 0.856 0.782412502485984
"470" 0.424 0.403 0.454 0.447263141343592
"471" 0.389 0.396 0.383 0.417604611488606
"472" 0.258 0.229 0.246 0.28033907343544
"473" 0.85 0.875 0.885 0.810695076620354
"474" 0.601 0.605 0.631 0.616142983722089
"475" 0.456 0.469 0.45 0.471940078104563
"476" 0.184 0.206 0.186 0.209927503570168
"477" 0.845 0.864 0.861 0.809272590471076
"478" 0.531 0.531 0.533 0.541099251188262
"479" 0.94 0.931 0.932 0.865924703953602
"480" 0.194 0.2 0.174 0.20876935944927
"481" 0.462 0.465 0.502 0.503413515762975
"482" 0.274 0.282 0.292 0.3275077487939
"483" 0.599 0.59 0.613 0.59449363240061
"484" 0.33 0.311 0.31 0.339229573570004
"485" 0.743 0.718 0.767 0.71994253389624
"486" 0.19 0.189 0.173 0.208310501817968
"487" 0.417 0.404 0.42 0.435577717062234
"488" 0.949 0.959 0.954 0.891289725922025
"489" 0.213 0.209 0.194 0.224852450717974
"490" 0.572 0.548 0.583 0.584236779440066
"491" 0.601 0.578 0.64 0.611105062316416
"492" 0.15 0.167 0.15 0.170102998727848
"493" 0.553 0.598 0.618 0.588099546110025
"494" 0.172 0.167 0.179 0.167615234114159
"495" 0.948 0.925 0.949 0.889196330256392
"496" 0.969 0.964 0.986 0.913886244061686
"497" 0.732 0.738 0.738 0.704547539481994
"498" 0.592 0.613 0.633 0.614747406041195
"499" 0.65 0.676 0.654 0.670276532113739
"500" 0.604 0.581 0.581 0.599391689352763
"501" 0.373 0.372 0.397 0.405387659365386
"502" 0.288 0.298 0.294 0.318516339923319
"503" 0.418 0.414 0.459 0.435159977521582
"504" 0.839 0.837 0.86 0.796425694994243
"505" 0.11 0.118 0.089 0.117540004699736
"506" 0.459 0.452 0.447 0.459570028599918
"507" 0.614 0.625 0.66 0.626992926471457
"508" 0.069 0.076 0.065 0.0694667465473502
"509" 0.757 0.768 0.801 0.745930851805915
"510" 0.248 0.218 0.285 0.282121360843133
"511" 0.334 0.31 0.342 0.370730908667787
"512" 0.937 0.935 0.939 0.889384946286717
"513" 0.688 0.697 0.705 0.68091974764328
"514" 0.97 0.98 0.978 0.934348122758417
"515" 0.456 0.477 0.441 0.469868023280402
"516" 0.329 0.328 0.32 0.380610504581734
"517" 0.686 0.697 0.711 0.683390352089127
"518" 0.457 0.486 0.474 0.480654923911556
"519" 0.603 0.646 0.638 0.623791253010097
"520" 0.833 0.846 0.872 0.790791178548064
"521" 0.112 0.099 0.096 0.0999016311510442
"522" 0.742 0.729 0.783 0.716999879446084
"523" 0.374 0.408 0.397 0.414369281166259
"524" 0.674 0.666 0.694 0.658191510946425
"525" 0.36 0.348 0.408 0.395225993092253
"526" 0.211 0.226 0.239 0.239578514052329
"527" 0.589 0.582 0.584 0.588838692963665
"528" 0.101 0.099 0.116 0.122179656193466
"529" 0.492 0.514 0.533 0.535885201948364
"530" 0.338 0.373 0.383 0.391610974447759
"531" 0.266 0.29 0.292 0.313834496153838
"532" 0.346 0.351 0.338 0.386563349159726
"533" 0.493 0.508 0.523 0.523755525044386
"534" 0.507 0.488 0.496 0.520255595343186
"535" 0.474 0.455 0.473 0.482007965190873
"536" 0.165 0.163 0.136 0.171356456016537
"537" 0.573 0.595 0.599 0.597254500124867
"538" 0.248 0.208 0.232 0.259322070453949
"539" 0.943 0.947 0.953 0.892431954282536
"540" 0.508 0.51 0.489 0.513777533758715
"541" 0.69 0.691 0.716 0.683497143445884
"542" 0.353 0.395 0.372 0.393858688386693
"543" 0.852 0.875 0.867 0.806075101442866
"544" 0.253 0.22 0.233 0.24906013567429
"545" 0.738 0.74 0.753 0.723456334481429
"546" 0.15 0.143 0.139 0.17961631059337
"547" 0.83 0.827 0.871 0.7851601398796
"548" 0.759 0.785 0.809 0.749962930275931
"549" 0.479 0.465 0.479 0.505880265884794
"550" 0.828 0.804 0.859 0.790237460527281
"551" 0.676 0.685 0.685 0.680304149014005
"552" 0.642 0.674 0.68 0.656376522191615
"553" 0.351 0.389 0.399 0.398414522228737
"554" 0.171 0.17 0.181 0.182570420257865
"555" 0.235 0.235 0.222 0.257769155330004
"556" 0.012 0.007 0.015 0.00874115637581951
"557" 0.233 0.252 0.27 0.290209650631673
"558" 0.277 0.231 0.29 0.297235532687919
"559" 0.138 0.155 0.163 0.167508112766413
"560" 0.905 0.91 0.924 0.850501592194725
"561" 0.217 0.24 0.237 0.260991782674197
"562" 0.079 0.098 0.081 0.090545387757919
"563" 0.296 0.294 0.293 0.297978518741852
"564" 0.671 0.664 0.689 0.65745661822948
"565" 0.817 0.851 0.863 0.794217979202424
"566" 0.391 0.369 0.429 0.419569176387837
"567" 0.232 0.217 0.243 0.251737203002463
"568" 0.752 0.736 0.773 0.737883251832207
"569" 0.631 0.642 0.665 0.638433499425264
"570" 0.77 0.747 0.788 0.739229140379677
"571" 0.464 0.477 0.479 0.502738225889848
"572" 0.595 0.582 0.616 0.599799833952022
"573" 0.156 0.167 0.165 0.184073262080974
"574" 0.193 0.181 0.199 0.203779465513028
"575" 0.093 0.083 0.089 0.0996363668384385
"576" 0.591 0.606 0.583 0.584112641488476
"577" 0.448 0.415 0.453 0.467601208545766
"578" 0.916 0.936 0.947 0.875573414542774
"579" 0 0 0 0.000440393218695045
"580" 0.362 0.372 0.358 0.37677908334323
