"A" "B" "P" "BT"
"149" 0 0 0 1.02947360636207e-08
"150" 0 0.001 0 3.15595148805414e-05
"151" 0 0 0 1.23256793660431e-09
"152" 0 0 0 4.13282424838179e-07
"153" 0 0 0 1.36829973673702e-06
"154" 0 0 0 3.20950990229107e-08
"155" 0 0 0 5.84954678972682e-06
"156" 0.001 0.001 0 8.91895945095422e-05
"157" 0 0 0 4.12083134282426e-09
"158" 0 0 0 9.22856356222468e-07
"159" 0 0 0 6.67244037799719e-14
"160" 0 0 0 2.75204126154449e-09
"161" 0 0 0 3.01277052492388e-05
"162" 0 0 0 5.01992134527285e-08
"163" 0 0 0 1.33263553525609e-08
"164" 0 0 0 5.43663109375814e-06
"165" 0 0 0 6.74596101202241e-09
"166" 0 0 0 6.42173873831586e-05
"167" 0 0 0 9.54370175110242e-08
"168" 0 0 0 2.02810499061457e-07
"169" 0 0 0 7.73916442153855e-07
"170" 0 0.001 0 6.04757036911652e-05
"171" 0 0 0 1.94374638606831e-09
"172" 0 0 0 1.51062489267551e-05
"173" 0.001 0.001 0 6.85391681977121e-05
"174" 0 0 0 4.9960036108132e-14
"175" 0 0 0 1.59853746629635e-05
"176" 0.001 0 0 3.30859845647513e-05
"177" 0 0 0 0.000130714036569168
"178" 0 0 0 2.32231591756893e-06
"179" 0 0 0 1.26034968017663e-08
"180" 0 0 0 2.47032908684552e-07
"181" 0 0 0 1.14641163229123e-09
"182" 0 0.001 0 1.11809316333256e-05
"183" 0 0 0 5.06882002393461e-05
"184" 0 0 0 4.67423844074943e-09
"185" 0 0 0 2.76188072412253e-10
"186" 0 0 0 9.38748071623863e-05
"187" 0 0 0 1.0923939530727e-10
"188" 0 0 0 2.7387496048803e-08
"189" 0 0 0 1.21417521592448e-08
"190" 0 0 0 5.10096634075419e-05
"191" 0 0 0 3.92799256232479e-07
"192" 0.001 0.002 0 0.000131720180897799
"193" 0 0 0 8.92631512927622e-07
"194" 0 0 0 1.55299083878235e-05
"195" 0 0.002 0 2.62978829156379e-05
"196" 0 0 0 6.9373142751461e-06
"197" 0 0 0 1.70687066480824e-07
"198" 0 0 0 3.95316541723645e-08
"199" 0 0 0 9.16274553341978e-07
"200" 0 0 0 2.86526290915745e-07
"201" 0 0 0 4.84385331844805e-08
"202" 0.001 0 0.001 0.000337004225500648
"203" 0 0 0 1.21848310696837e-05
"204" 0 0 0 1.15425213831344e-09
"205" 0.004 0.001 0 0.000668462170456241
"206" 0 0 0 4.25442826523792e-08
"207" 0 0 0 1.60108081237453e-08
"208" 0 0 0 1.7401408890505e-06
"209" 0 0 0 1.02421987557832e-07
"210" 0 0 0 8.07017121240428e-07
"211" 0 0 0 2.14849269264406e-07
"212" 0 0 0 1.72531429554201e-06
"213" 0 0 0 1.05259789773271e-09
"214" 0 0 0 3.91494561546857e-07
"215" 0 0 0 1.15474499551294e-06
"216" 0.003 0.002 0.001 0.00160910952863413
"217" 0 0 0 2.62763379799136e-06
"218" 0 0 0 5.04579247451176e-06
"219" 0 0 0 7.41856915154049e-06
"220" 0 0 0 1.44169257643156e-08
"221" 0 0 0 7.28291205120968e-10
"222" 0 0 0 3.66974658883024e-07
"223" 0 0 0 1.20162053866002e-05
"224" 0 0.001 0 1.68050927370489e-05
"225" 0 0 0 8.04484722658483e-05
"226" 0 0 0 2.04400718384345e-06
"227" 0.002 0.001 0 0.000471206468677932
"228" 0 0 0 1.21957662757577e-06
"229" 0 0.001 0 0.000203079683504193
"230" 0 0 0.001 1.08779113610069e-05
"231" 0 0 0 6.15849602336738e-06
"232" 0 0 0 2.0100053621519e-08
"233" 0 0 0 7.22387516471912e-09
"234" 0 0.001 0 2.69795059818501e-05
"235" 0 0 0 2.12544574074158e-06
"236" 0 0 0 3.30608329934812e-07
"237" 0 0 0 9.53712936024864e-06
"238" 0 0 0 1.39014128652803e-07
"239" 0 0 0 5.93488550213461e-05
"240" 0 0 0 1.85407245112401e-13
"241" 0.001 0 0 8.62363838904923e-06
"242" 0 0 0 2.68138114500882e-06
"243" 0 0 0 2.94370665887556e-06
"244" 0 0 0 5.32587298929244e-07
"245" 0 0 0 1.87886379010571e-07
"246" 0 0 0 1.17556115938333e-05
"247" 0 0 0 5.84531654257425e-06
"248" 0 0 0 9.44126576474247e-07
"249" 0 0 0 1.56608979229311e-07
